BloodID,CqGAPDH,U_PlateID,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
4123,23.605,7_40,15.9175,1.9005,1.853,1.082721538,382,EAF,5289,CH,23.7,,14.4,G,2009,90,2313,20/02/2009,7,FL,4066,0,22/07/2009
4089,23.346,8_11,16.8705,1.9145,1.8385,0.486900834,554,EAF,5284,J,24.8,,14.6,G,2008,90,2301,07/02/2009,8,SEEN1,4067,0,14/02/2015
4085,23.4075,8_23,15.7505,1.951,1.797,1.232829606,800,EAF,5282,OFL,23.2,,15.5,G,2008,90,2299,04/02/2009,12,ABX,4070,0,25/02/2015
4085,23.6435,8_15,16.581,1.928,1.831,1.411634285,645,EAF,5282,OFL,23.2,,15.5,G,2008,90,2299,04/02/2009,12,ABX,4070,0,25/02/2015
4084,23.071,7_42,16.015,1.9495,1.8155,0.50512847,406,EAF,1753,A,24.2,,15.0,RB,2002,90,2299,04/02/2009,16,BrF,4074,0,18/07/2011
4046,23.5635,8_17,16.096,1.9065,1.8035,1.284010126,688,EAF,5197,J,25.6,,15.0,G,2008,90,2279,03/01/2009,20,SEEN1,4075,1,03/09/2010
4042,23.5085,8_23,16.76,1.9265,1.8245,0.711798306,799,EAF,4875,A,24.3,,14.8,RB,2006,90,2279,03/01/2009,22,BrF,4076,0,19/08/2009
4042,23.81,8_13,17.1555,1.935,1.828,0.789297865,600,EAF,4875,A,24.3,,14.8,RB,2006,90,2279,03/01/2009,22,BrF,4076,0,19/08/2009
4029,23.424,8_9,16.582,1.9035,1.814,0.857019332,1323,EAF,1664,A,23.5,,13.7,RB,2002,90,2276,07/01/2009,24,SEEN2,4079,0,24/01/2009
4136,23.5245,8_4,16.5725,1.9625,1.839,0.802537506,1188,EAF,3615,A,26.5,,16.8,RB,2005,90,2318,25/02/2009,33,BrM,4086,1,28/08/2009
4030,23.3185,7_38,15.596,1.912,1.813,1.068091253,337,EAF,1415,A,24.1,,14.7,RB,1998,90,2276,07/01/2009,39,BrF,4089,0,25/01/2013
4028,23.104,8_4,15.927,1.9385,1.834,0.902196003,1185,EAF,3462,A,24.5,,,RB,2005,90,2276,07/01/2009,40,BrF,4090,0,09/09/2015
4035,23.122,7_39,16.315,1.9285,1.8255,0.455776406,359,EAF,3093,A,26.6,,17.5,RB,2004,90,2277,04/01/2009,40,BrM,4090,1,28/05/2013
4081,23.3905,7_30,16.425,1.9215,1.8105,0.566550977,166,EAF,1543,A,25.4,,16.1,RB,1999,90,2297,03/02/2009,42,BrM,4091,1,14/09/2009
4082,25.49,7_42,18.095,1.879,1.8715,0.660340133,405,EAF,1752,A,25.0,,16.2,RB,2002,90,2298,04/02/2009,47,BrM,4095,1,30/08/2010
4067,23.6465,8_40,15.8315,1.957,1.817,1.233258092,1202,EAF,5279,J,24.9,,14.0,G,2008,90,2289,25/01/2009,51,OFL,4098,0,06/07/2009
4089,23.346,8_11,16.8705,1.9145,1.8385,0.486900834,554,EAF,5284,J,24.8,,14.6,G,2008,90,2301,07/02/2009,53,SEEN1,4099,0,14/02/2015
4051,23.058,8_10,15.6055,1.9685,1.856,1.031175927,534,EAF,3515,A,25.7,,16.3,RB,2005,90,2280,19/01/2009,57,BrM,4102,1,03/03/2010
4131,23.9695,8_9,15.7745,1.9365,1.8205,1.983542777,1324,EAF,5294,CH,23.4,,15.7,G,2009,90,2317,24/02/2009,58,FL,4103,1,03/03/2009
4130,23.4455,8_4,15.8785,1.9495,1.837,1.163493446,1187,EAF,5293,J,24.7,,14.9,G,2008,90,2316,21/02/2009,59,OFL,4104,0,21/02/2009
4129,23.2805,8_11,15.629,1.889,1.853,1.017225147,556,EAF,5292,J,25.4,,16.4,LB,2008,90,2316,21/02/2009,59,OFL,4104,1,19/09/2015
4124,23.094,8_25,15.0625,1.9255,1.8265,1.175619124,844,EAF,5290,OFL,26.5,,16.6,LB,2008,90,2313,20/02/2009,62,OFL,4107,1,01/03/2014
4124,23.3525,8_15,17.1085,1.921,1.8125,0.845887823,646,EAF,5290,OFL,26.5,,16.6,LB,2008,90,2313,20/02/2009,62,OFL,4107,1,01/03/2014
4061,23.356,8_1,16.4625,1.9535,1.841,0.65438275,510,EAF,1042,A,25.0,,14.7,RB,1996,90,2285,22/01/2009,63,BrF,4108,0,30/06/2015
4060,23.135,7_40,15.4305,1.927,1.8075,1.043639207,381,EAF,1577,A,25.9,,16.2,RB,2000,90,2285,22/01/2009,63,BrM,4108,1,01/07/2013
4062,23.3985,8_1,16.4405,1.9455,1.8205,0.683759195,511,EAF,5278,FL,23.4,,14.5,G,2008,90,2286,23/01/2009,66,OFL,4109,0,23/01/2009
4066,23.134,7_46,15.773,1.974,1.854,0.642748187,490,EAF,5235,SA,24.7,,14.8,LB,2008,90,2288,24/01/2009,68,ABX,4111,1,21/08/2015
4072,22.9445,7_37,17.6365,1.8375,1.787,0.266339752,320,EAF,869,A,24.8,,18.0,RB,1995,90,2289,25/01/2009,69,BrF,4112,0,18/02/2010
4078,23.507,8_3,15.836,1.9435,1.866,1.477189241,949,EAF,5280,FL,25.8,,15.8,G,2008,90,2294,29/01/2009,72,FL,4115,1,29/07/2009
4029,23.424,8_9,16.582,1.9035,1.814,0.857019332,1323,EAF,1664,A,23.5,,13.7,RB,2002,90,2276,07/01/2009,74,TBRF,4116,0,24/01/2009
4031,23.872,7_27,17.028,1.946,1.8325,0.627743363,118,EAF,2989,A,24.3,,15.9,RB,2004,90,2276,07/01/2009,75,BrF,4117,0,15/06/2012
4031,23.9065,7_45,17.039,1.9485,1.871,0.556282273,468,EAF,2989,A,24.3,,15.9,RB,2004,90,2276,07/01/2009,75,BrF,4117,0,15/06/2012
4032,28.7615,8_8,20.7965,1.9235,1.8635,1.500584493,1300,EAF,5213,A,24.1,,14.2,RB,2007,90,2276,07/01/2009,75,SEEN1,4117,0,09/03/2010
4007,23.366,8_39,17.111,1.908,1.793,0.538836541,1161,EAF,1803,A,24.4,,15.4,RB,2002,90,2265,11/01/2009,79,BrF,4120,0,22/05/2013
4016,23.549,8_20,17.485,1.9685,1.7925,0.543361024,757,EAF,1802,A,25.2,,15.8,RB,2002,90,2270,11/01/2009,79,BrM,4120,1,01/09/2010
4015,24.3865,8_8,17.952,1.8675,1.804,0.523216641,1299,EAF,5275,J,26.9,,16.1,G,2008,90,2265,11/01/2009,79,OFL,4120,1,25/07/2013
4010,23.9115,8_6,16.3255,1.961,1.8085,1.177476453,1258,EAF,5275,J,26.8,,14.9,G,2008,90,2266,01/01/2009,79,OFL,4120,1,25/07/2013
4006,23.429,8_11,17.078,1.9425,1.794,0.450290422,552,EAF,4947,A,26.9,,16.6,RB,2006,90,2265,11/01/2009,81,BrM,4122,1,03/09/2015
4009,23.394,8_12,15.3515,1.938,1.8245,2.581238645,574,EAF,2986,A,25.0,,15.2,RB,2004,90,2259,12/01/2009,82,BrF,4123,0,26/06/2015
4113,23.2305,8_4,15.1615,1.935,1.8115,1.53563291,1186,EAF,5287,CH,23.5,,15.0,G,2009,90,2332,15/02/2009,85,FL,4125,0,26/07/2010
3999,33.864,7_45,26.4085,1.9155,1.827,1.291055901,467,EAF,3089,A,26.7,,17.9,RB,2004,90,2260,13/01/2009,86,BrM,4126,1,14/09/2015
3999,32.6555,8_13,26.683,1.907,1.872,0.602332645,599,EAF,3089,A,26.7,,17.9,RB,2004,90,2260,13/01/2009,86,BrM,4126,1,14/09/2015
4088,23.6435,8_6,16.0415,1.9975,1.8735,1.180348083,1259,EAF,5283,CH,,,16.7,G,2009,90,2301,07/02/2009,92,FL,4130,1,10/09/2015
4093,23.712,8_34,16.767,1.9235,1.8175,0.783175108,1049,EAF,5285,SA,25.9,,17.8,LB,2008,90,2303,10/02/2009,100,ABX,4136,1,04/07/2015
4114,23.2255,8_11,14.918,1.905,1.865,1.526597308,555,EAF,5288,CH,24.4,,16.0,G,2009,90,2309,16/02/2009,100,FL,4136,0,22/02/2010
4094,23.4245,8_10,15.615,1.954,1.818,1.293690369,535,EAF,3518,A,24.4,,14.3,RB,2005,90,2303,10/02/2009,101,BrF,4137,0,06/08/2013
4022,23.414,7_44,14.7355,1.9035,1.8305,1.780666402,443,EAF,1731,A,24.9,,16.5,RB,2002,90,2270,11/01/2009,112,BrM,4143,1,25/07/2013
4023,23.685,7_44,15.9415,1.9295,1.878,1.028212891,444,EAF,5265,SA,24.1,,14.6,LB,2008,90,2274,08/01/2009,112,ABX,4143,0,18/02/2010
4001,23.0625,8_11,15.9715,1.9295,1.84,0.693641056,551,EAF,3641,A,24.4,,15.5,RB,2005,90,2262,16/01/2009,126,ABX,4149,0,22/02/2009
4059,22.7915,7_39,15.468,1.986,1.8415,0.588506931,360,EAF,5169,SA,26.4,,17.0,RB,2007,90,2284,21/01/2009,126,ABX,4149,1,24/08/2010
4002,23.082,8_12,16.4275,1.984,1.8355,1.093889176,573,EAF,1616,A,26.2,,16.8,RB,2000,90,2263,16/01/2009,127,BrM,4150,1,26/02/2012
4012,23.9945,8_18,15.842,1.893,1.796,1.755950629,712,EAF,5277,J,23.2,,14.0,G,2008,90,2268,17/01/2009,127,OFL,4150,0,27/01/2015
4013,23.1275,7_40,15.6305,1.9545,1.7975,0.908043594,380,EAF,1678,A,22.8,,16.0,RB,2002,90,2264,16/01/2009,129,BrF,4152,0,29/06/2013
4003,23.109,7_46,16.28,1.84,1.757,0.501196253,489,EAF,1412,A,25.7,,17.0,RB,1998,90,2264,16/01/2009,129,BrM,4152,1,02/08/2010
4079,24.567,8_8,18.3215,1.911,1.8225,0.468335297,1301,EAF,5281,CH,25.9,,17.0,G,2009,90,2295,02/02/2009,138,FL,4156,1,26/02/2009
4104,23.7375,8_12,16.98,1.9885,1.834,1.226253208,575,EAF,5000,A,25.6,,16.1,RB,2006,90,2307,13/02/2009,157,BrM,4161,1,21/01/2015
4125,23.343,8_7,15.55,1.9725,1.875,1.409851753,1278,EAF,5291,OFL,26.0,,16.9,LB,2008,90,2313,20/02/2009,165,OFL,4164,1,15/09/2015
3998,23.377,8_1,16.14,1.916,1.8185,0.814512326,508,EAF,1872,A,24.2,,15.1,RB,2003,90,2259,12/01/2009,171,BrF,4168,0,26/06/2012
4020,23.69,8_16,17.2975,1.92,1.7845,0.628486951,670,EAF,2991,A,25.5,,16.9,RB,2003,90,2272,09/01/2009,179,BrM,4173,1,06/09/2015
4019,22.899,8_29,15.0685,1.9285,1.769,1.395886786,919,EAF,5194,SA,22.4,,14.0,LB,2007,90,2272,09/01/2009,179,SEEN1,4173,0,07/09/2010
4033,23.4895,8_11,16.6125,1.944,1.835,0.616997525,553,EAF,1707,A,24.3,,15.1,RB,2001,90,2276,07/01/2009,477,BrF,4181,0,31/08/2015
4018,23.519,7_20,15.2055,1.8935,1.829,1.19219515,13,EAF,4936,A,23.1,,15.9,RB,2006,90,2271,11/01/2009,477,H,4181,0,06/12/2011
4019,22.899,8_29,15.0685,1.9285,1.769,1.395886786,919,EAF,5194,SA,22.4,,14.0,LB,2007,90,2272,09/01/2009,-3,FLOAT,4184,0,07/09/2010
4089,23.346,8_11,16.8705,1.9145,1.8385,0.486900834,554,EAF,5284,J,24.8,,14.6,G,2008,90,2301,07/02/2009,-3,FLOAT,4187,0,14/02/2015
3739,23.9095,7_38,16.485,1.919,1.823,0.922818076,335,EAF,1532,A,23.9,,14.2,RB,1999,82,2086,17/07/2007,4,BrF,4191,0,08/09/2010
3535,23.042,7_24,16.031,1.908,1.8105,0.642067962,57,EAF,5138,CH,23.8,,15.0,G,2007,82,2121,03/09/2007,4,FL,4191,0,15/09/2007
3524,23.096,7_24,14.6065,1.9715,1.8415,1.552172278,50,EAF,5127,CH,21.4,,14.6,G,2007,82,2115,27/08/2007,9,FL,4195,0,25/08/2008
3475,23.0525,8_18,15.949,1.973,1.8225,0.881074591,710,EAF,5078,SA,25.2,,15.6,LB,2006,82,2090,25/07/2007,11,ABX,4196,1,27/07/2008
3531,23.4065,7_24,16.1465,1.9365,1.819,0.754049047,55,EAF,5134,CH,24.3,,15.0,G,2007,82,2119,01/09/2007,20,FL,4202,0,25/08/2008
3539,24.174,7_24,17.7125,1.9575,1.8145,0.494504279,59,EAF,5142,CH,22.2,,15.0,G,2007,82,2122,05/09/2007,25,FL,4206,0,16/09/2007
3470,23.3735,8_13,15.754,1.975,1.868,1.396266982,597,EAF,5073,SA,23.5,,14.4,LB,2006,82,2087,19/07/2007,26,ABX,4207,0,30/12/2008
3776,22.8385,7_30,15.3275,1.964,1.8175,0.739979766,164,EAF,503,A,24.5,,14.0,RB,1993,82,2225,24/07/2007,33,BrF,4212,0,11/01/2008
3538,24.4755,8_15,16.32,1.7925,1.7985,2.697756119,643,EAF,5141,CH,22.0,,15.2,G,2007,82,2122,05/09/2007,42,FL,4218,0,13/01/2009
3537,23.1215,7_24,15.516,1.904,1.8075,0.918007337,58,EAF,5140,CH,23.1,,15.6,G,2007,82,2122,05/09/2007,43,FL,4219,0,26/08/2009
3761,25.165,8_19,15.856,1.946,1.77,3.163855245,737,EAF,4973,SA,23.8,,14.9,RB,2006,82,2088,20/07/2007,46,ABX,4221,0,13/07/2015
3522,23.2725,7_24,15.309,1.8965,1.7935,1.138833824,48,EAF,5125,CH,21.4,,12.8,G,2007,82,2115,27/08/2007,47,FL,4222,0,30/01/2014
3756,23.189,7_20,15.2465,1.9495,1.7785,0.916198207,11,EAF,1752,A,25.0,,16.3,RB,2002,82,2087,19/07/2007,47,BrM,4222,1,30/08/2010
3756,23.365,7_34,15.368,1.902,1.7785,1.09012179,247,EAF,1752,A,25.0,,16.3,RB,2002,82,2087,19/07/2007,47,BrM,4222,1,30/08/2010
3756,23.344,7_33,15.9975,1.8975,1.827,1.220439126,225,EAF,1752,A,25.0,,16.3,RB,2002,82,2087,19/07/2007,47,BrM,4222,1,30/08/2010
3758,23.108,7_32,15.519,1.926,1.816,0.730341006,202,EAF,2985,A,24.2,,15.0,,2003,82,2223,19/07/2007,47,H,4222,0,07/09/2010
3469,23.044,8_19,15.547,1.9615,1.771,0.920335639,736,EAF,5072,J,25.1,,16.3,G,2007,82,2087,19/07/2007,47,OFL,4222,1,14/02/2015
3471,23.5445,7_36,16.8615,1.9055,1.8255,0.583879455,294,EAF,5074,J,24.0,,13.1,G,2007,82,2088,20/07/2007,47,OFL,4222,0,18/07/2008
3523,23.241,7_24,14.565,1.9925,1.813,1.703975438,49,EAF,5126,CH,24.0,,15.8,G,2007,82,2116,27/08/2007,47,FL,4222,1,09/09/2007
3833,23.4605,7_39,16.5605,1.8655,1.791,0.507512691,357,EAF,2990,A,26.7,,15.7,RB,2004,82,2113,23/08/2007,48,BrM,4223,1,17/08/2010
3762,24.545,8_26,16.708,1.914,1.7545,1.468594903,866,EAF,5009,SA,24.9,,13.7,LB,2006,82,2088,20/07/2007,48,ABX,4223,0,02/09/2015
3762,24.858,8_33,16.971,1.885,1.8215,1.432860126,1030,EAF,5009,SA,24.9,,13.7,LB,2006,82,2088,20/07/2007,48,ABX,4223,0,02/09/2015
3406,24.297,8_14,17.3965,1.8635,1.7715,0.991248382,618,EAF,5009,SA,24.9,,14.3,LB,2006,82,2052,21/06/2007,48,ABX,4223,0,02/09/2015
3528,23.8485,7_24,16.6975,1.9495,1.782,0.734987008,54,EAF,5131,CH,25.8,,13.2,G,2007,82,2117,31/08/2007,48,FL,4223,1,08/09/2007
3540,23.5345,7_23,15.8935,1.968,1.807,1.028165978,40,EAF,5144,CH,25.7,,17.7,G,2007,82,2124,06/09/2007,50,FL,4224,1,11/06/2013
3551,23.65,7_27,15.141,1.9185,1.844,1.715683094,117,EAF,5155,CH,23.6,,15.1,G,2007,82,2128,15/09/2007,51,FL,4225,0,05/09/2010
3473,22.9315,8_27,16.272,1.9105,1.7475,0.625094128,873,EAF,5076,J,25.9,,14.8,G,2007,82,2089,21/07/2007,55,OFL,4228,1,31/08/2010
3473,23.856,9_31,16.8755,1.87,1.759,0.917211559,1790,EAF,5076,J,25.9,,14.8,G,2007,82,2089,21/07/2007,55,OFL,4228,1,31/08/2010
3765,23.3885,8_28,16.806,1.829,1.703,0.657154502,899,EAF,1800,A,24.6,,14.9,RB,2002,82,2089,21/07/2007,55,ABX,4228,0,20/08/2007
3765,23.195,8_26,16.0535,1.8995,1.8,0.868962295,867,EAF,1800,A,24.6,,14.9,RB,2002,82,2089,21/07/2007,55,ABX,4228,0,20/08/2007
3766,22.7595,8_26,16.1955,1.915,1.756,0.614231486,868,EAF,4960,J,24.0,,14.5,G,2006,82,2089,21/07/2007,55,ABX,4228,0,07/09/2010
3766,23.0335,8_29,16.288,1.922,1.725,0.770925943,917,EAF,4960,J,24.0,,14.5,G,2006,82,2089,21/07/2007,55,ABX,4228,0,07/09/2010
3383,23.6395,8_24,17.88,1.928,1.7745,0.462676807,818,EAF,4999,OFL,26.5,,14.9,G,2007,82,2041,17/06/2007,58,OFL,4230,0,21/02/2015
3545,23.0445,7_24,14.9825,1.9445,1.8325,1.197397942,62,EAF,5149,CH,18.0,,11.5,G,2007,82,2127,09/09/2007,58,FL,4230,1,25/01/2008
3764,23.5955,7_42,17.3425,1.8985,1.7965,0.334339167,404,EAF,1744,A,24.9,,15.7,RB,2001,82,2089,21/07/2007,60,BrM,4232,1,02/09/2010
3764,23.4865,7_20,16.2,1.9085,1.7945,0.645560793,12,EAF,1744,A,24.9,,15.7,RB,2001,82,2089,21/07/2007,60,BrM,4232,1,02/09/2010
3699,23.3065,7_40,15.1785,1.8455,1.8025,1.389044924,378,EAF,1742,A,25.1,,15.6,RB,2002,82,2052,21/06/2007,71,BrM,4241,1,28/08/2008
3472,23.79,7_37,16.847,1.9255,1.803,0.688835905,318,EAF,5075,SA,23.5,,14.1,LB,2006,82,2088,20/07/2007,71,SEEN1,4241,0,18/08/2015
3751,23.5725,7_20,16.1695,1.905,1.8065,0.69274148,10,EAF,4888,SA,25.3,,17.5,,2006,82,2087,19/07/2007,77,AB,4247,1,25/07/2011
3534,23.1505,7_35,15.383,1.91,1.832,0.847026961,272,EAF,5137,CH,24.6,,15.6,G,2007,82,2120,02/09/2007,77,FL,4247,0,25/08/2008
3534,23.0925,7_45,15.661,1.9605,1.849,0.748696983,466,EAF,5137,CH,24.6,,15.6,G,2007,82,2120,02/09/2007,77,FL,4247,0,25/08/2008
3405,23.381,8_25,16.1315,1.9115,1.7695,0.766228085,843,EAF,5008,J,24.4,,15.5,G,2007,82,2052,21/06/2007,80,ABX,4249,1,10/01/2009
3405,23.3535,8_27,17.026,1.9315,1.7875,0.523128349,872,EAF,5008,J,24.4,,15.5,G,2007,82,2052,21/06/2007,80,ABX,4249,1,10/01/2009
3542,23.038,7_24,14.922,1.961,1.8225,1.220553483,60,EAF,5146,CH,19.3,,13.2,G,2007,82,2125,07/09/2007,83,FL,4252,1,14/01/2008
3546,23.768,7_25,15.746,1.9685,1.805,1.035792178,75,EAF,5150,CH,15.1,,10.3,G,2007,82,2127,09/09/2007,85,CH,4253,0,09/09/2007
3546,23.765,7_26,15.92,1.9525,1.8165,0.875661406,96,EAF,5150,CH,15.1,,10.3,G,2007,82,2127,09/09/2007,85,CH,4253,0,09/09/2007
3695,24.5315,7_32,18.623,1.9205,1.838,0.283572326,201,EAF,2963,A,25.1,,15.0,,2003,82,2214,20/06/2007,86,H,4254,0,29/07/2010
3533,23.4975,7_24,16.429,1.9095,1.7995,0.681508424,56,EAF,5136,CH,22.9,,14.3,G,2007,82,2118,01/09/2007,86,FL,4254,0,11/09/2007
3532,23.677,7_20,15.409,1.898,1.789,1.158702373,9,EAF,5135,CH,21.4,,12.0,G,2007,82,2119,01/09/2007,86,CH,4254,0,11/09/2007
3696,23.236,7_36,15.441,1.8735,1.811,1.132217323,295,EAF,4886,SA,25.6,,16.0,LB,2006,82,2214,20/06/2007,86,ABX,4254,1,28/08/2007
3530,23.2465,8_1,15.5155,1.9245,1.8175,1.08278365,505,EAF,5133,SA,25.6,,16.9,LB,2006,82,2118,01/09/2007,93,SEEN1,4259,1,13/02/2009
3688,23.5265,7_38,15.084,1.8575,1.8755,1.770631945,334,EAF,4872,SA,25.8,,16.5,LB,2006,82,2213,19/06/2007,95,BrM,4261,1,07/09/2015
3851,22.9605,7_30,15.289,1.9575,1.822,0.827225122,165,EAF,1170,A,24.9,,17.0,RB,1997,82,2118,01/09/2007,95,BrF,4261,0,05/08/2008
3812,23.579,8_37,16.264,1.9345,1.787,1.074820352,1118,EAF,4948,SA,26.0,,16.3,LB,2006,82,2110,16/08/2007,96,BrM,4262,1,09/02/2014
3515,23.597,8_35,16.601,1.8765,1.775,0.929403201,1068,EAF,5118,SA,25.0,,16.1,LB,2006,82,2110,16/08/2007,96,SEEN1,4262,1,25/06/2015
3515,23.1405,8_26,16.0835,1.917,1.8065,0.824460682,865,EAF,5118,SA,25.0,,16.1,LB,2006,82,2110,16/08/2007,96,SEEN1,4262,1,25/06/2015
3547,23.213,7_30,15.109,1.896,1.8265,1.126106193,162,EAF,5151,CH,22.5,,14.1,G,2007,82,2127,09/09/2007,98,CH,4263,1,09/09/2007
3548,23.541,7_29,15.351,1.9385,1.7965,1.261864459,137,EAF,5152,CH,19.6,,11.0,G,2007,82,2127,09/09/2007,98,CH,4263,0,09/09/2007
3527,23.6355,7_24,16.5485,1.953,1.81,0.690107466,53,EAF,5130,CH,24.3,,16.5,G,2007,82,2117,31/08/2007,105,FL,4267,0,10/09/2007
3529,23.296,8_10,16.5165,1.952,1.8245,0.692894211,532,EAF,5132,SA,23.7,,15.8,LB,2006,82,2118,01/09/2007,118,ABX,4275,0,07/09/2015
3518,23.371,7_24,15.0915,1.8925,1.8165,1.396874176,47,EAF,5121,CH,23.1,,17.0,G,2007,82,2113,23/08/2007,118,FL,4275,1,08/09/2010
3552,23.6595,7_30,15.834,1.8935,1.807,0.964529115,163,EAF,5156,CH,21.2,,13.4,G,2007,82,2128,15/09/2007,125,CH,4278,0,15/09/2007
3390,23.8565,7_29,15.845,1.9395,1.8285,1.172801991,136,EAF,5000,SA,26.0,,15.9,LB,2006,82,2048,18/06/2007,135,H,4284,1,21/01/2015
3817,23.355,7_38,15.845,1.8225,1.8295,0.98323536,336,EAF,5116,SA,26.3,,16.6,LB,2006,82,2232,20/08/2007,137,ABX,4285,1,18/04/2013
3544,23.3645,7_24,15.0295,1.8985,1.8275,1.451062418,61,EAF,5148,CH,22.1,,14.1,G,2007,82,2126,08/09/2007,139,FL,4287,1,21/09/2007
3549,23.5965,7_25,15.6325,1.968,1.81,0.987932749,76,EAF,5153,CH,23.2,,14.5,G,2007,82,2127,09/09/2007,144,FL,4289,1,09/09/2007
3549,23.578,7_26,15.707,1.908,1.8065,0.887487925,97,EAF,5153,CH,23.2,,14.5,G,2007,82,2127,09/09/2007,144,FL,4289,1,09/09/2007
3550,23.671,7_27,16.066,1.914,1.8535,0.989038708,116,EAF,5154,CH,22.9,,13.5,G,2007,82,2127,09/09/2007,144,FL,4289,0,09/09/2007
3526,23.325,7_24,15.954,1.8855,1.819,0.812300326,52,EAF,5129,CH,23.1,,16.7,G,2007,82,2117,31/08/2007,154,FL,4290,1,13/09/2007
3525,23.547,7_24,15.8185,1.895,1.803,1.009945185,51,EAF,5128,CH,22.1,,14.1,G,2007,82,2117,31/08/2007,154,FL,4290,0,09/09/2015
3472,23.79,7_37,16.847,1.9255,1.803,0.688835905,318,EAF,5075,SA,23.5,,14.1,LB,2006,82,2088,20/07/2007,155,SEEN2,4291,0,18/08/2015
3826,22.9535,8_26,16.3785,1.95,1.7805,0.621445682,869,EAF,4949,SA,24.0,,16.5,LB,2006,82,2233,22/08/2007,179,BrF,4303,0,02/09/2008
3826,22.928,8_30,16.1655,1.9135,1.765,0.62127621,962,EAF,4949,SA,24.0,,16.5,LB,2006,82,2233,22/08/2007,179,BrF,4303,0,02/09/2008
3517,23.44,7_24,15.7225,1.9165,1.805,0.994309783,46,EAF,5120,CH,25.7,,15.2,G,2007,82,2112,21/08/2007,407,FL,4306,0,21/08/2007
3769,23.0435,8_9,16.3295,1.9365,1.7875,0.766673847,1321,EAF,3019,A,25.3,,16.3,RB,2004,82,2224,22/07/2007,474,BrM,4308,1,31/12/2008
3903,23.109,8_7,16.223,1.9395,1.7975,0.782700106,1277,EAF,4964,SA,24.2,,15.4,LB,2006,85,2136,21/01/2008,13,BrF,4323,0,01/09/2010
3565,24.9235,8_12,17.802,1.952,1.806,1.658363118,571,EAF,5166,SA,23.3,,14.8,LB,2007,85,2136,21/01/2008,12,ABX,4322,0,19/08/2008
3911,23.9965,7_34,17.149,1.922,1.815,0.576284873,248,EAF,4910,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,4,SEEN1,4315,0,16/08/2009
3911,24.077,7_43,17.0605,1.9175,1.845,0.63875345,422,EAF,4910,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,4,SEEN1,4315,0,16/08/2009
3911,24.018,7_33,17.9265,1.931,1.8575,0.579143527,226,EAF,4910,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,4,SEEN1,4315,0,16/08/2009
3904,24.009,7_40,17.137,1.951,1.8235,0.670434439,379,EAF,2988,A,26.2,,,RB,2004,85,2136,21/01/2008,14,BrM,4324,1,06/09/2010
3564,24.2695,8_9,16.2465,1.917,1.8205,1.81301808,1319,EAF,5165,J,24.2,,15.2,G,2007,85,2136,21/01/2008,15,OFL,4325,1,01/08/2009
3558,23.699,8_4,15.5,1.9025,1.8625,1.766155123,1184,EAF,5159,J,26.2,,14.9,G,2007,85,2131,09/01/2008,22,OFL,4328,1,11/09/2009
3562,23.841,8_11,16.6885,1.928,1.818,0.746898186,548,EAF,5163,SA,24.3,,15.0,LB,2007,85,2134,16/01/2008,36,ABX,4339,0,16/02/2013
3871,23.1995,8_16,16.615,1.926,1.8245,0.678764494,667,EAF,4941,SA,24.8,,13.5,LB,2006,85,2132,11/01/2008,39,ABX,4341,0,22/08/2014
3897,23.289,8_5,15.5785,1.9515,1.849,1.526814283,1234,EAF,4961,SA,24.4,,14.4,LB,2006,85,2135,18/01/2008,51,ABX,4350,0,27/08/2010
3569,23.746,8_7,16.3795,1.978,1.83,1.091857094,1275,EAF,5170,J,25.8,,16.2,G,2007,85,2139,25/01/2008,53,OFL,4351,1,02/02/2013
3883,23.138,8_17,16.412,1.9225,1.797,0.805246083,687,EAF,4944,SA,25.0,,16.3,LB,2006,85,2133,15/01/2008,94,SEEN1,4384,1,02/01/2009
3865,24.3405,7_39,16.621,1.8815,1.851,0.839331389,358,EAF,4887,A,26.2,,16.0,LB,2006,85,2238,10/01/2008,112,ABX,4396,1,23/08/2010
3559,23.33,7_29,16.446,1.8995,1.8165,0.584541909,138,EAF,5160,J,24.0,,14.3,G,2007,85,2132,11/01/2008,112,OFL,4396,0,26/08/2012
3570,24.064,8_11,17.3215,1.947,1.8135,0.591404255,549,EAF,5171,J,24.1,,13.9,G,2007,85,2139,25/01/2008,127,OFL,4404,0,28/08/2008
3924,22.9665,8_29,16.407,1.955,1.777,0.677897475,918,EAF,1886,A,25.0,,16.4,RB,2002,85,2246,30/01/2008,134,BrM,4407,1,16/02/2010
3924,23.174,8_16,15.66,1.9445,1.787,1.149075811,668,EAF,1886,A,25.0,,16.4,RB,2002,85,2246,30/01/2008,134,BrM,4407,1,16/02/2010
3573,23.6025,8_14,16.2395,1.9655,1.7905,1.237586533,620,EAF,5174,SA,24.2,,15.4,LB,2007,85,2142,01/02/2008,134,ABX,4407,0,18/08/2015
