BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,LayYear,BodyMass,TerritoryID,FieldPeriodID,Status,BreedGroupID,MaxOfMaxOfSeenDate,SexEstimate
3310,4118.771966,3456,A,26.2,,09/01/2007,1959,2004,18.2,38,77,BrM,3905,25/08/2015,1
3978,6797.638596,3456,A,26.3,,18/07/2008,2165,2004,16.5,407,87,BrM,4610,25/08/2015,1
5224,773.2178069,3456,A,26.4,,23/02/2012,4146,2004,16.0,9,112,BrM,5675,25/08/2015,1
601,5066.292991,3457,OFL,25.4,,15/08/2005,1687,2005,16.0,92,37,OFL,713,27/08/2008,1
487,1439.506211,3458,OFL,27.0,,17/06/2005,1548,2005,15.0,159,37,OFL,745,01/09/2010,1
2898,3765.722008,3458,A,26.7,,26/11/2005,1761,2005,15.6,159,54,ABX,6392,01/09/2010,1
491,32097.84266,3459,FL,26.8,,17/06/2005,1547,2005,15.5,144,37,OFL,742,08/09/2005,1
664,18929.18366,3459,OFL,26.9,,08/09/2005,1729,2005,16.0,134,37,OFL,737,08/09/2005,1
495,8425.893317,3460,FL,26.2,,17/06/2005,1548,2005,14.9,144,37,U,742,14/01/2007,1
2893,6949.677687,3460,SA,25.8,,26/11/2005,1761,2005,15.5,159,54,U,6392,14/01/2007,1
489,1988.525609,3461,FL,23.9,,15/06/2005,1543,2005,15.0,101,37,OFL,721,13/01/2007,0
489,1478.293977,3461,FL,23.9,,15/06/2005,1543,2005,15.0,101,37,OFL,721,13/01/2007,0
488,17846.37645,3462,FL,24.4,,15/06/2005,1544,2005,15.0,101,37,OFL,721,09/09/2015,0
3150,4360.660727,3462,A,24.4,,07/08/2006,1906,2005,16.9,40,75,BrF,3789,09/09/2015,0
3876,3581.98721,3462,A,24.5,,12/01/2008,2239,2005,16.0,40,85,BrF,4342,09/09/2015,0
3965,3790.175845,3462,A,24.7,,16/07/2008,2161,2005,14.5,40,87,BrF,4523,09/09/2015,0
4028,4729.078312,3462,A,24.5,,07/01/2009,2276,2005,,40,90,BrF,4090,09/09/2015,0
5777,2515.927584,3462,A,25.9,,14/02/2014,5288,2005,14.9,40,124,BrF,6440,09/09/2015,0
497,12042.67419,3463,SA,25.4,,19/06/2005,1550,2004,15.5,13,37,ABX,656,30/08/2007,1
629,13953.44434,3463,SA,25.5,,28/08/2005,1712,2004,16.5,13,37,ABX,656,30/08/2007,1
3100,8351.665873,3463,A,25.4,,06/07/2006,1841,2004,17.0,13,75,AB,3770,30/08/2007,1
3294,2410.479911,3463,A,25.8,,07/01/2007,1957,2004,16.3,14,77,ABX,3889,30/08/2007,1
3357,4159.254071,3463,A,25.9,,29/01/2007,1983,2004,16.9,8,77,ABX,3884,30/08/2007,1
3846,3243.580094,3463,A,25.3,,30/08/2007,2236,2004,18.0,13,82,ABX,4198,30/08/2007,1
492,4067.827747,3464,SA,24.3,,19/06/2005,1549,2004,14.5,13,37,ABX,656,02/09/2008,1
4244,4250.050369,3464,A,24.9,,14/08/2008,2381,2004,16.2,45,87,BrM,4526,02/09/2008,1
3093,5675.34856,3486,SA,26.2,,02/07/2006,1834,2005,16.0,5,75,ABX,3764,15/09/2015,1
3136,14408.58864,3486,A,26.4,,03/08/2006,1896,2005,16.6,15,75,ABX,3772,15/09/2015,1
3689,3317.778467,3486,A,26.2,,19/06/2007,2213,2005,16.8,116,82,BrM,4274,15/09/2015,1
3689,3545.587601,3486,A,26.2,,19/06/2007,2213,2005,16.8,116,82,BrM,4274,15/09/2015,1
4119,5940.04751,3486,A,26.2,,17/02/2009,2310,2005,17.0,116,90,BrM,4144,15/09/2015,1
5659,7286.676922,3486,A,26.2,,06/08/2013,4772,2005,17.5,116,122,BrM,6117,15/09/2015,1
5659,6252.713898,3486,A,26.2,,06/08/2013,4772,2005,17.5,116,122,BrM,6117,15/09/2015,1
5659,12588.54339,3486,A,26.2,,06/08/2013,4772,2005,17.5,116,122,BrM,6117,15/09/2015,1
6092,4615.676123,3486,A,26.3,,23/09/2014,9459,2005,17.5,92,125,BrM,6722,15/09/2015,1
5889,12787.48883,3486,A,26.5,,25/06/2014,9272,2005,17.2,116,125,BrM,6728,15/09/2015,1
539,4638.302772,3487,A,25.2,,14/07/2005,1598,2004,14.5,42,37,BrF,676,24/01/2008,0
604,6344.25723,3488,OFL,24.7,,08/08/2005,1668,2005,16.0,127,37,OFL,734,30/11/2005,0
532,5416.052867,3488,OFL,24.2,,14/07/2005,1599,2005,15.6,127,37,OFL,734,30/11/2005,0
503,2054.597454,3489,OFL,26.1,,13/07/2005,1597,2005,15.9,30,37,OFL,668,08/01/2007,1
3293,8096.700546,3489,A,25.8,,08/01/2007,1958,2005,17.0,28,77,BrM,3899,08/01/2007,1
528,5033.29326,3490,OFL,25.1,,13/07/2005,1597,2005,14.8,28,37,H,667,24/08/2015,0
3810,7022.762315,3490,A,24.8,,15/08/2007,2230,2005,15.6,27,82,BrF,4208,24/08/2015,0
5202,309.536208,3490,A,26.3,,09/02/2012,4127,2005,13.5,27,112,BrF,5685,24/08/2015,0
5319,651.6282799,3490,A,24.9,,16/06/2012,4207,2005,14.1,27,116,BrF,5298,24/08/2015,0
4004,2847.285478,3491,A,23.8,,16/01/2009,2262,2005,14.9,126,90,H,4149,01/09/2014,0
559,2181.109532,3492,OFL,25.7,,17/07/2005,1604,2005,15.9,4,37,OFL,649,20/07/2006,1
656,2253.615208,3492,OFL,26.2,,30/08/2005,1716,2005,16.0,4,37,OFL,649,20/07/2006,1
548,365.3923464,3497,OFL,24.1,,18/07/2005,1606,2005,15.0,1,37,OFL,646,31/08/2015,0
3130,6422.266627,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,9572.989799,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10830.33712,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,13340.93847,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10033.93766,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,11347.18761,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,8894.220443,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10934.48322,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10747.69818,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10392.60823,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,19291.34468,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10158.97696,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,11949.29579,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,24389.72797,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,17009.77179,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,16428.87108,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,10894.65445,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,4729.829895,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,7271.784714,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,4178.194117,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,3246.90007,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,4191.587771,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
3130,4563.299621,3497,A,24.3,,27/07/2006,1881,2005,15.5,32,75,BrF,3783,31/08/2015,0
4648,2680.682951,3497,A,24.6,,02/09/2010,3504,2005,15.1,32,104,BrF,4980,31/08/2015,0
5291,2785.399026,3497,A,24.2,,11/06/2012,4184,2005,14.4,32,116,BrF,5299,31/08/2015,0
557,3952.165537,3498,FL,24.1,,19/07/2005,1608,2005,13.9,47,37,FL,680,07/01/2007,0
3296,5448.875212,3498,A,24.2,,07/01/2007,1957,2005,13.2,14,77,BrF,3889,07/01/2007,0
567,3916.819933,3499,FL,24.5,,26/07/2005,1627,2005,14.1,173,37,FL,751,15/07/2006,0
544,1412.722226,3500,OFL,24.0,,18/07/2005,1606,2005,14.9,13,37,BrF,656,21/08/2009,0
3840,3594.679262,3500,A,23.9,,30/08/2007,2236,2005,15.9,14,82,BrF,4199,21/08/2009,0
3902,3549.486479,3500,A,24.2,,21/01/2008,2136,2005,15.2,14,85,BrF,4324,21/08/2009,0
571,2814.37019,3501,OFL,24.0,,27/07/2005,1631,2005,14.9,87,37,OFL,710,25/07/2008,0
3691,4770.588739,3501,A,24.1,,20/06/2007,2214,2005,14.9,87,82,BrF,4255,25/07/2008,0
564,9732.000225,3502,OFL,24.0,,27/07/2005,1631,2005,15.4,81,37,OFL,705,10/12/2005,0
573,16229.49884,3503,FL,24.6,,26/07/2005,1627,2005,14.5,36,37,FL,672,09/12/2005,0
2914,3363.145383,3503,OFL,24.6,,29/11/2005,1767,2005,15.0,36,54,OFL,6333,09/12/2005,0
565,8436.062713,3504,CH,25.9,,26/07/2005,1627,2005,15.6,12,37,CH,655,01/08/2006,1
570,10160.5964,3505,OFL,23.6,,28/07/2005,1635,2005,14.1,109,37,OFL,724,05/09/2009,0
3782,6341.353868,3505,A,23.6,,26/07/2007,2091,2005,14.0,173,82,H,4299,05/09/2009,0
577,2087.691888,3507,A,23.4,,30/07/2005,1643,2004,13.2,144,37,BrF,742,09/02/2013,0
577,3699.738281,3507,A,23.4,,30/07/2005,1643,2004,13.2,144,37,BrF,742,09/02/2013,0
578,4055.567697,3507,A,23.4,,30/07/2005,1643,2004,13.2,144,37,BrF,742,09/02/2013,0
3686,3980.600567,3507,A,24.0,,18/06/2007,2048,2004,14.8,144,82,BrF,4289,09/02/2013,0
581,5202.954854,3508,A,24.2,,30/07/2005,1643,2004,14.9,138,37,BrF,739,10/12/2005,0
579,1015.80558,3509,J,24.5,,30/07/2005,1643,2005,13.4,138,37,OFL,739,30/07/2005,0
592,5346.184175,3510,OFL,23.9,,03/08/2005,1660,2005,14.0,39,37,OFL,674,03/08/2005,0
574,6098.307756,3511,OFL,25.7,,01/08/2005,1649,2005,15.9,94,37,OFL,715,06/12/2005,1
2905,7517.437937,3511,SA,26.5,,28/11/2005,1764,2005,18.5,113,54,ABX,6290,06/12/2005,1
587,8710.875763,3512,CH,23.8,,02/08/2005,1657,2005,14.5,63,37,CH,691,10/08/2005,0
580,20175.01249,3513,OFL,24.7,,04/08/2005,1663,2005,14.1,63,37,OFL,691,22/06/2006,0
599,12850.15335,3514,FL,25.5,,07/08/2005,1667,2005,15.5,54,37,FL,684,15/07/2006,0
2841,7799.335615,3514,SA,25.0,,19/11/2005,1749,2005,13.4,54,54,ABX,5786,15/07/2006,0
3763,6542.566017,3515,A,25.0,,21/07/2007,2089,2005,15.7,60,82,ABX,4232,03/03/2010,1
4051,7325.987307,3515,A,25.7,,19/01/2009,2280,2005,16.3,57,90,BrM,4102,03/03/2010,1
4276,11295.52403,3515,A,25.5,,16/06/2009,2397,2005,15.5,57,92,BrM,4737,03/03/2010,1
625,12747.87092,3516,OFL,24.5,,16/08/2005,1688,2005,16.0,112,37,OFL,727,08/09/2010,0
3177,16870.02995,3516,SA,24.8,,13/08/2006,1918,2005,15.8,79,75,H,3819,08/09/2010,0
613,5715.13934,3517,CH,21.2,,15/08/2005,1686,2005,13.8,26,37,CH,665,29/08/2012,0
3774,4877.243015,3517,A,24.0,,24/07/2007,2225,2005,14.4,168,82,BrF,4296,29/08/2012,0
3774,5987.692453,3517,A,24.0,,24/07/2007,2225,2005,14.4,168,82,BrF,4296,29/08/2012,0
4168,2276.788195,3517,A,23.8,,25/07/2008,2175,2005,15.0,168,87,BrF,4600,29/08/2012,0
612,7105.04755,3518,CH,24.0,,15/08/2005,1685,2005,15.0,30,37,CH,668,06/08/2013,0
3326,8297.734378,3518,A,24.2,,14/01/2007,1969,2005,14.8,101,77,BrF,3954,06/08/2013,0
4094,9231.046437,3518,A,24.4,,10/02/2009,2303,2005,14.3,101,90,BrF,4137,06/08/2013,0
4351,3690.257927,3518,A,24.7,,15/08/2009,2512,2005,15.7,101,92,BrF,4770,06/08/2013,0
4697,5462.296759,3518,A,25.1,,05/07/2011,3533,2005,14.8,101,105,BrF,5144,06/08/2013,0
618,6897.499865,3519,CH,26.2,,17/08/2005,1691,2005,17.1,27,37,CH,666,31/08/2010,1
3847,4796.196067,3519,A,26.3,,31/08/2007,2237,2005,16.8,12,82,BrM,4197,31/08/2010,1
3805,2146.169101,3519,A,26.7,,15/08/2007,2230,2005,16.7,12,82,BrM,4197,31/08/2010,1
3805,6214.889686,3519,A,26.7,,15/08/2007,2230,2005,16.7,12,82,BrM,4197,31/08/2010,1
3901,2242.18471,3519,A,26.5,,20/01/2008,2243,2005,16.5,12,85,BrM,4322,31/08/2010,1
4564,3115.492418,3519,A,26.8,,06/07/2010,3409,2005,16.3,14,104,BrM,4969,31/08/2010,1
4564,2853.668189,3519,A,26.8,,06/07/2010,3409,2005,16.3,14,104,BrM,4969,31/08/2010,1
616,29481.77412,3520,OFL,24.5,,15/08/2005,1686,2005,15.0,32,37,OFL,669,26/07/2006,0
3123,4529.02612,3520,A,24.4,,26/07/2006,1880,2005,16.5,2,75,BrF,3761,26/07/2006,0
615,5903.447623,3521,CH,24.8,,17/08/2005,1691,2005,16.4,39,37,CH,674,12/11/2005,1
617,7091.377954,3564,OFL,25.2,,19/08/2005,1696,2005,17.0,116,37,OFL,729,28/08/2007,1
645,12388.65813,3565,CH,24.3,,25/08/2005,1704,2005,16.1,70,37,CH,696,03/09/2005,1
644,11028.42484,3566,CH,22.4,,25/08/2005,1704,2005,15.0,85,37,CH,708,12/01/2007,0
610,7378.432064,3567,SA,24.0,,19/08/2005,1695,2004,15.0,58,37,ABX,688,17/06/2014,0
3314,1721.23734,3567,SA,24.7,,11/01/2007,1964,2004,,83,77,BrF,3941,17/06/2014,0
4591,953.4509712,3567,A,24.5,,23/07/2010,3447,2004,16.9,83,104,BrF,5015,17/06/2014,0
5381,948.3003517,3567,A,24.5,,16/09/2012,4381,2004,16.0,83,116,BrF,5316,17/06/2014,0
640,10415.23977,3568,CH,22.6,,25/08/2005,1703,2005,14.5,70,37,CH,696,03/09/2005,0
621,4508.108146,3569,CH,23.4,,20/08/2005,1697,2005,16.5,3,37,CH,648,13/08/2010,0
3141,5186.852305,3569,SA,23.2,,06/08/2006,1904,2005,15.5,25,75,BrF,3778,13/08/2010,0
3141,5834.33864,3569,SA,23.2,,06/08/2006,1904,2005,15.5,25,75,BrF,3778,13/08/2010,0
3141,7038.6876,3569,SA,23.2,,06/08/2006,1904,2005,15.5,25,75,BrF,3778,13/08/2010,0
3976,1734.726694,3569,A,24.1,,18/07/2008,2165,2005,12.9,407,87,BrF,4610,13/08/2010,0
635,6151.770192,3570,CH,24.9,,25/08/2005,1703,2005,17.5,88,37,CH,711,19/06/2007,1
3321,8072.313295,3570,SA,26.4,,13/01/2007,1967,2005,16.8,92,77,BrM,3947,19/06/2007,1
638,8228.358103,3571,CH,22.0,,25/08/2005,1704,2005,12.0,32,37,CH,669,04/09/2005,0
622,6686.428482,3572,CH,25.4,,20/08/2005,1698,2005,17.0,25,37,CH,664,25/08/2008,1
3346,6238.318949,3572,SA,26.2,,23/01/2007,1976,2005,18.3,30,77,SEEN1,3900,25/08/2008,1
3819,4597.064343,3572,A,25.5,,21/08/2007,2112,2005,16.8,9,82,SEEN1,4195,25/08/2008,1
636,6068.970089,3573,CH,23.7,,25/08/2005,1703,2005,13.6,32,37,CH,669,24/08/2006,1
3207,6676.308322,3573,SA,24.8,,22/08/2006,1930,2005,15.2,168,75,ABX,3868,24/08/2006,1
3207,2684.183001,3573,SA,24.8,,22/08/2006,1930,2005,15.2,168,75,ABX,3868,24/08/2006,1
624,7890.701772,3574,CH,22.8,,23/08/2005,1699,2005,14.5,105,37,CH,722,18/09/2015,0
3921,3473.069581,3574,A,23.3,,29/01/2008,2141,2005,14.0,137,85,BrF,4409,18/09/2015,0
3921,4122.882948,3574,A,23.3,,29/01/2008,2141,2005,14.0,137,85,BrF,4409,18/09/2015,0
4259,4596.936869,3574,A,23.3,,20/08/2008,2384,2005,13.8,137,87,BrF,4589,18/09/2015,0
4259,5133.415307,3574,A,23.3,,20/08/2008,2384,2005,13.8,137,87,BrF,4589,18/09/2015,0
4110,3060.62223,3574,A,23.5,,14/02/2009,2308,2005,13.6,137,90,BrF,4155,18/09/2015,0
4110,4285.109105,3574,A,23.5,,14/02/2009,2308,2005,13.6,137,90,BrF,4155,18/09/2015,0
4514,4406.174981,3574,A,22.9,,15/02/2010,3308,2005,13.0,137,103,BrF,5569,18/09/2015,0
4514,7130.470633,3574,A,22.9,,15/02/2010,3308,2005,13.0,137,103,BrF,5569,18/09/2015,0
5916,3259.830529,3574,A,23.8,,28/06/2014,9282,2005,14.2,137,125,BrF,6727,18/09/2015,0
620,7484.592744,3575,CH,24.9,,20/08/2005,1698,2005,16.0,22,37,CH,661,06/07/2006,1
593,8875.138917,3576,CH,24.5,,25/08/2005,1704,2005,15.2,34,37,CH,671,14/02/2010,1
2823,4742.596635,3576,FL,26.0,,14/11/2005,1741,2005,14.3,34,54,FL,6332,14/02/2010,1
3181,7645.042052,3576,SA,25.9,,14/08/2006,1919,2005,16.2,403,75,BrM,3876,14/02/2010,1
3302,9120.516297,3576,SA,26.2,,09/01/2007,1959,2005,15.3,403,77,BrM,3994,14/02/2010,1
3926,8611.684621,3576,A,26.2,,01/02/2008,2142,2005,16.5,39,85,BrM,4341,14/02/2010,1
643,9437.527916,3577,CH,25.7,,26/08/2005,1708,2005,15.7,167,37,CH,747,09/12/2005,1
663,9802.598204,3578,CH,23.5,,26/08/2005,1707,2005,16.5,116,37,CH,729,30/01/2008,1
3139,6467.369522,3578,SA,24.4,,03/08/2006,1895,2005,18.0,116,75,ABX,3845,30/01/2008,1
3129,4460.972474,3578,SA,24.8,,28/07/2006,1882,2005,17.8,116,75,ABX,3845,30/01/2008,1
648,12080.87804,3579,CH,23.2,,26/08/2005,1707,2005,15.5,36,37,CH,672,26/08/2005,0
647,10039.42632,3580,CH,22.9,,26/08/2005,1708,2005,14.9,43,37,CH,677,14/08/2008,0
3788,2696.457076,3580,A,24.2,,27/07/2007,2092,2005,14.9,99,82,BrF,4264,14/08/2008,0
3788,3110.68699,3580,A,24.2,,27/07/2007,2092,2005,14.9,99,82,BrF,4264,14/08/2008,0
653,10372.64402,3581,CH,23.4,,27/08/2005,1710,2005,16.1,50,37,CH,682,29/06/2006,0
632,8694.955095,3590,CH,22.3,,29/08/2005,1714,2005,13.4,86,37,CH,709,02/09/2010,0
3132,7314.656501,3590,SA,23.5,,04/08/2006,1898,2005,14.7,86,75,AB,3825,02/09/2010,0
4039,4699.875956,3590,A,23.7,,04/01/2009,2278,2005,15.0,5,90,BrF,4065,02/09/2010,0
4270,3797.664185,3590,A,23.7,,18/06/2009,2399,2005,13.9,478,92,BrF,4809,02/09/2010,0
661,6064.711288,3591,CH,24.3,,30/08/2005,1715,2005,16.4,4,37,CH,649,03/12/2005,0
652,5582.816745,3594,CH,25.7,,03/09/2005,1721,2005,16.8,5,37,CH,650,18/08/2015,0
3092,5158.757509,3594,SA,26.4,,02/07/2006,1834,2005,16.0,5,75,H,3764,18/08/2015,0
3092,5951.797716,3594,SA,26.4,,02/07/2006,1834,2005,16.0,5,75,H,3764,18/08/2015,0
5199,629.8604447,3594,A,26.3,,08/02/2012,4126,2005,16.0,172,112,BrF,5774,18/08/2015,0
667,6155.061621,3595,CH,23.0,,03/09/2005,1721,2005,14.8,95,37,CH,716,26/08/2015,0
5405,3451.093456,3595,A,23.6,,24/09/2012,4360,2005,15.1,90,116,H,5612,26/08/2015,0
674,4711.783238,3596,CH,22.9,,03/09/2005,1722,2005,15.0,125,37,CH,732,08/09/2015,0
3790,5375.82695,3596,A,24.0,,30/07/2007,2227,2005,15.5,125,82,ABX,4278,08/09/2015,0
3790,6587.23969,3596,A,24.0,,30/07/2007,2227,2005,15.5,125,82,ABX,4278,08/09/2015,0
4158,10745.81725,3596,A,24.3,,24/07/2008,2172,2005,16.5,125,87,ABX,4582,08/09/2015,0
4589,8931.340146,3596,A,24.3,,22/07/2010,3449,2005,,125,104,BrF,5038,08/09/2015,0
666,7084.242278,3597,CH,23.3,,03/09/2005,1721,2005,14.2,95,37,CH,716,11/12/2005,0
676,4844.983316,3598,CH,23.7,,04/09/2005,1723,2005,15.8,98,37,CH,718,15/09/2005,0
678,5335.601484,3599,CH,24.5,,06/09/2005,1726,2005,17.2,93,37,CH,714,14/09/2005,1
690,7451.326133,3600,CH,25.5,,11/09/2005,1733,2005,17.2,121,37,CH,731,17/01/2007,1
693,4945.550149,3601,CH,24.6,,11/09/2005,1734,2005,16.5,20,37,CH,660,09/12/2005,1
688,7343.831386,3602,CH,25.9,,10/09/2005,1732,2005,17.8,48,37,CH,681,20/09/2005,1
689,5941.922479,3603,CH,22.6,,10/09/2005,1732,2005,15.0,23,37,CH,662,31/07/2006,0
3120,6127.042861,3603,SA,23.4,,20/07/2006,1872,2005,14.5,23,75,ABX,3776,31/07/2006,0
692,6931.247304,3604,CH,24.5,,11/09/2005,1733,2005,14.4,155,37,CH,744,01/02/2012,0
692,5914.468826,3604,CH,24.5,,11/09/2005,1733,2005,14.4,155,37,CH,744,01/02/2012,0
692,1472.306846,3604,CH,24.5,,11/09/2005,1733,2005,14.4,155,37,CH,744,01/02/2012,0
3886,1231.591674,3604,A,24.2,,17/01/2008,2242,2005,14.9,71,85,ABX,4366,01/02/2012,0
694,4452.687795,3605,CH,24.3,,10/09/2005,1732,2005,16.1,94,37,CH,715,11/12/2005,0
691,7020.745117,3606,CH,22.4,,10/09/2005,1732,2005,14.5,179,37,CH,755,06/08/2013,0
3169,5990.099868,3606,SA,24.0,,12/08/2006,1916,2005,15.6,179,75,ABX,3874,06/08/2013,0
3169,3777.821912,3606,SA,24.0,,12/08/2006,1916,2005,15.6,179,75,ABX,3874,06/08/2013,0
4252,9088.0419,3606,A,24.2,,19/08/2008,2203,2005,15.1,100,87,ABX,4569,06/08/2013,0
4537,6135.111861,3606,A,23.9,,24/02/2010,3375,2005,15.0,100,103,BrF,5551,06/08/2013,0
4604,6522.461811,3606,A,24.4,,03/08/2010,3477,2005,16.9,100,104,BrF,5027,06/08/2013,0
4604,2660.667084,3606,A,24.4,,03/08/2010,3477,2005,16.9,100,104,BrF,5027,06/08/2013,0
5185,2747.063471,3606,A,26.0,,03/02/2012,4118,2005,14.5,100,112,BrF,5736,06/08/2013,0
5609,3889.017726,3606,A,24.1,,10/07/2013,4725,2005,,100,122,BrF,6102,06/08/2013,0
675,6111.231069,3607,CH,24.7,,09/09/2005,1730,2005,16.0,2,37,CH,647,09/08/2006,1
3155,6885.524,3607,SA,25.0,,09/08/2006,1911,2005,15.4,74,75,SEEN1,3815,09/08/2006,1
687,5529.868079,3608,CH,21.5,,10/09/2005,1732,2005,13.5,1,37,CH,646,17/09/2014,0
3856,2984.943881,3608,A,24.1,,06/09/2007,2124,2005,14.7,50,82,BrF,4224,17/09/2014,0
3832,5056.994124,3608,A,24.5,,23/08/2007,2113,2005,15.9,50,82,BrF,4224,17/09/2014,0
4338,3586.332592,3608,A,24.6,,29/07/2009,2492,2005,15.3,50,92,BrF,4732,17/09/2014,0
4562,4458.518227,3608,A,24.5,,12/07/2010,3406,2005,15.4,50,104,BrF,4991,17/09/2014,0
5376,2639.340746,3608,A,24.4,,14/09/2012,4356,2005,16.0,50,116,BrF,5307,17/09/2014,0
5341,21061.98327,3608,A,24.3,,29/06/2012,4199,2005,14.9,50,116,BrF,5307,17/09/2014,0
6025,3002.897955,3608,A,25.0,,28/08/2014,9427,2005,,50,125,BrF,6673,17/09/2014,0
2791,9577.529772,3611,CH,23.1,,17/09/2005,1735,2005,12.0,138,37,CH,739,17/09/2005,0
2791,13285.32072,3611,CH,23.1,,17/09/2005,1735,2005,12.0,138,37,CH,739,17/09/2005,0
3210,4511.53142,3612,SA,26.0,,23/08/2006,1932,2005,15.9,16,75,ABX,3773,17/02/2010,1
3900,4621.407677,3612,A,26.1,,20/01/2008,2243,2005,15.5,16,85,BrM,4326,17/02/2010,1
4083,4086.276455,3612,A,25.8,,04/02/2009,2299,2005,16.5,16,90,BrM,4074,17/02/2010,1
2792,13677.31536,3613,CH,23.8,,17/09/2005,1735,2005,14.0,138,37,CH,739,17/09/2005,0
2793,12501.5832,3614,CH,23.9,,30/09/2005,1737,2005,15.0,58,37,CH,688,15/07/2006,1
2801,3572.64625,3615,FL,26.1,,13/11/2005,1739,2005,13.2,28,54,FL,6328,28/08/2009,1
2801,1212.470424,3615,FL,26.1,,13/11/2005,1739,2005,13.2,28,54,FL,6328,28/08/2009,1
3775,9559.017505,3615,A,26.6,,24/07/2007,2225,2005,15.9,33,82,BrM,4212,28/08/2009,1
3887,5306.177783,3615,A,26.6,,17/01/2008,2242,2005,16.5,36,85,BrM,4339,28/08/2009,1
4136,2791.55745,3615,A,26.5,,25/02/2009,2318,2005,16.8,33,90,BrM,4086,28/08/2009,1
2840,4648.805373,3616,CH,23.4,,19/11/2005,1749,2005,12.8,3,54,CH,6316,31/08/2010,0
3973,5178.321761,3616,A,23.6,,18/07/2008,2165,2005,13.3,407,87,ABX,4610,31/08/2010,0
2846,81741.30942,3617,FL,24.1,,19/11/2005,1749,2005,13.7,61,54,FL,6348,31/12/2008,1
2846,12249.7148,3617,FL,24.1,,19/11/2005,1749,2005,13.7,61,54,FL,6348,31/12/2008,1
3220,70.37622476,3617,SA,24.3,,29/08/2006,1937,2005,16.9,61,75,ABX,3805,31/12/2008,1
2852,5235.403915,3618,A,25.0,,20/11/2005,1752,2004,15.0,42,54,ABX,6337,01/09/2010,1
3103,4595.3806,3618,A,25.2,,10/07/2006,1854,2004,16.0,54,75,SEEN1,3799,01/09/2010,1
3348,6944.670067,3618,A,25.0,,24/01/2007,1978,2004,15.4,68,77,SEEN1,3928,01/09/2010,1
4075,4947.232654,3618,A,25.3,,27/01/2009,2292,2004,15.5,28,90,BrM,4083,01/09/2010,1
3113,9596.414018,3619,A,26.2,,17/07/2006,1866,2005,16.5,134,75,ABX,3854,17/07/2006,1
2924,1743.076584,3641,FL,25.0,,30/11/2005,1769,2005,13.9,126,54,FL,6384,22/02/2009,0
2924,1532.733437,3641,FL,25.0,,30/11/2005,1769,2005,13.9,126,54,FL,6384,22/02/2009,0
3770,5216.823764,3641,A,24.5,,22/07/2007,2224,2005,15.5,61,82,ABX,4233,22/02/2009,0
4218,14825.31245,3641,A,24.1,,09/08/2008,2195,2005,14.9,126,87,H,4583,22/02/2009,0
4001,4519.126743,3641,A,24.4,,16/01/2009,2262,2005,15.5,126,90,ABX,4149,22/02/2009,0
2925,1250.779679,3642,SA,25.1,,01/12/2005,1770,2005,13.4,128,54,ABX,5788,16/01/2007,1
2925,2706.862694,3642,SA,25.1,,01/12/2005,1770,2005,13.4,128,54,ABX,5788,16/01/2007,1
3228,2803.89946,3642,A,25.4,,30/08/2006,1938,2005,15.0,127,75,ABX,3851,16/01/2007,1
