BloodID,TL,Whodunnit,PlateID,BirdID,Objective,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
2901,5500.674938,EB,26,1512,4,A,25.7,,16.8,RB,1999,54,1764,28/11/2005,111,BrM,6378,1,15/01/2008
2901,7426.519424,EAF,30,1512,6,A,25.7,,16.8,RB,1999,54,1764,28/11/2005,111,BrM,6378,1,15/01/2008
2906,8178.787226,EAF,21,3645,8,FL,25.0,,14.0,G,2005,54,1765,28/11/2005,111,FL,6378,0,07/07/2013
2906,8693.332164,EAF,22,3645,8,FL,25.0,,14.0,G,2005,54,1765,28/11/2005,111,FL,6378,0,07/07/2013
2805,8697.212947,EB,32,1665,4,A,24.3,,13.5,RB,2002,54,1742,14/11/2005,113,BrF,6290,0,27/11/2005
2805,2358.178262,EB,40,1665,4,A,24.3,,13.5,RB,2002,54,1742,14/11/2005,113,BrF,6290,0,27/11/2005
2805,4456.760847,EB,92,1665,3,A,24.3,,13.5,RB,2002,54,1742,14/11/2005,113,BrF,6290,0,27/11/2005
2900,4955.442044,EB,26,1665,4,A,25.2,,14.0,RB,2002,54,1763,27/11/2005,113,BrF,6290,0,27/11/2005
2807,7058.249127,EAF,28,3091,8,SA,24.2,,13.5,LB,2004,54,1741,14/11/2005,113,ABX,6290,0,10/01/2007
2807,3451.066112,EAF,25,3091,8,SA,24.2,,13.5,LB,2004,54,1741,14/11/2005,113,ABX,6290,0,10/01/2007
2899,13146.91823,EAF,7,3643,8,FL,25.5,,13.7,G,2005,54,1763,27/11/2005,113,FL,6290,1,18/08/2015
2946,4125.223188,EAF,27,3698,7,A,24.2,,15.2,RB,2004,54,1777,06/12/2005,118,BrF,7025,0,01/09/2015
2950,2021.057476,EB,14,1043,2,A,24.5,,15.3,RB,1995,54,1781,09/12/2005,123,BrF,6382,0,15/02/2010
2938,5021.969175,EB,27,3005,4,A,25.4,,16.6,RB,2004,54,1777,06/12/2005,123,BrM,6382,1,12/09/2009
2924,1743.076584,EAF,21,3641,8,FL,25.0,,13.9,G,2005,54,1769,30/11/2005,126,FL,6384,0,22/02/2009
2924,1532.733437,EAF,22,3641,8,FL,25.0,,13.9,G,2005,54,1769,30/11/2005,126,FL,6384,0,22/02/2009
2926,2172.800691,EB,42,1891,4,A,24.7,,14.5,RB,2002,54,1770,01/12/2005,128,BrF,5788,0,01/12/2005
2925,1250.779679,EAF,25,3642,8,SA,25.1,,13.4,LB,2005,54,1770,01/12/2005,128,ABX,5788,1,16/01/2007
2925,2706.862694,EAF,31,3642,8,SA,25.1,,13.4,LB,2005,54,1770,01/12/2005,128,ABX,5788,1,16/01/2007
2947,12998.36071,EAF,39,1412,7,A,25.9,,17.0,RB,1998,54,1780,08/12/2005,129,BrM,6385,1,02/08/2010
2948,43747.59529,EAF,17,3700,8,SA,23.6,,14.0,LB,2005,54,1780,08/12/2005,129,ABX,6385,0,05/03/2010
2922,2089.387353,EAF,23,3651,8,FL,26.4,,14.0,G,2005,54,1769,30/11/2005,129,FL,6385,1,24/06/2007
2892,4934.340934,EB,9,1429,2,A,22.9,,13.1,RB,1999,54,1761,26/11/2005,134,BrF,6386,0,27/07/2006
2896,8414.127245,EB,26,3088,4,A,26.7,,15.5,RB,2004,54,1762,26/11/2005,134,ABX,6386,1,26/11/2005
2893,6949.677687,EB,42,3460,4,SA,25.8,,15.5,LB,2005,54,1761,26/11/2005,155,U,6391,1,14/01/2007
2891,8907.484561,EB,25,1759,4,A,26.0,,16.3,RB,2001,54,1762,26/11/2005,159,BrM,6392,1,03/08/2006
2891,8884.349084,EB,42,1759,4,A,26.0,,16.3,RB,2001,54,1762,26/11/2005,159,BrM,6392,1,03/08/2006
2898,3765.722008,EB,26,3458,4,A,26.7,,15.6,RB,2005,54,1761,26/11/2005,159,ABX,6392,1,01/09/2010
2952,7387.652336,EAF,30,1682,7,A,25.6,,16.8,RB,2001,54,1781,09/12/2005,165,BrM,5791,1,07/08/2008
2937,961.8200431,EAF,24,3691,8,OFL,24.2,,15.0,LB,2005,54,1776,05/12/2005,165,ABX,5791,0,11/09/2007
2810,6222.467679,EB,24,1603,4,A,23.3,,14.0,RB,2000,54,1741,14/11/2005,166,BrF,6394,0,10/12/2005
2895,4625.097521,EB,26,1777,4,A,25.3,,17.0,RB,2003,54,1763,27/11/2005,171,BrM,6397,1,14/01/2009
2917,3875.305908,EB,27,1716,4,A,25.0,,15.5,RB,2002,54,1767,29/11/2005,173,BrF,6398,0,14/09/2015
2957,341.1690463,EAF,23,2976,8,A,26.3,,16.5,RB,2003,54,1784,11/12/2005,173,BrM,6398,1,05/08/2010
2915,4076.42604,EB,27,2976,4,A,26.3,,16.2,RB,2003,54,1767,29/11/2005,173,BrM,6398,1,05/08/2010
2918,3441.253147,EAF,5,3650,8,FL,24.0,,14.3,G,2005,54,1766,29/11/2005,173,FL,6398,0,25/07/2007
2852,5235.403915,EB,25,3618,4,A,25.0,,15.0,LB,2004,54,1752,20/11/2005,42,ABX,6337,1,01/09/2010
2954,11738.29999,EB,9,1271,2,A,24.4,,13.9,RB,1996,54,1783,10/12/2005,168,ABX,6396,0,10/12/2005
2793,12501.5832,EAF,19,3614,6,CH,23.9,,15.0,G,2005,37,1737,30/09/2005,58,CH,688,1,15/07/2006
2941,773.7944517,EAF,1,3694,8,A,23.6,,13.7,RB,2004,54,1777,06/12/2005,123,SEEN1,6382,0,22/08/2014
2907,739.0032528,EAF,23,3646,8,FL,24.4,,14.1,G,2005,54,1764,28/11/2005,112,FL,6379,0,11/08/2007
2956,6091.293351,EAF,24,3015,6,A,24.4,,14.1,RB,2004,54,1783,10/12/2005,168,SEEN1,6396,1,10/12/2005
2441,6478.008469,EB,1,1215,5,CH,26.0,26,17.0,,1997,22,731,07/08/1997,165,CH,111,1,06/12/1999
2441,10972.91827,EAF,30,1215,6,CH,26.0,26,17.0,,1997,22,731,07/08/1997,165,CH,111,1,06/12/1999
796,2671.212204,EB,11,1519,5,CH,,,,,1999,28,971,03/09/1999,25,XF,366,1,14/09/1999
797,8568.319012,EB,11,1520,5,CH,,,,,1999,28,972,05/09/1999,25,CH,366,1,05/09/1999
762,8755.713055,EAF,29,1486,6,CH,25.6,25.8,16.0,,1999,28,951,11/08/1999,74,XF,397,1,11/08/1999
762,3992.296927,EB,9,1486,5,CH,25.6,25.8,16.0,,1999,28,951,11/08/1999,74,XF,397,1,11/08/1999
754,4970.934784,EB,8,1489,5,CH,,, 9.3,,1999,28,945,04/08/1999,63,CH,391,1,22/02/2015
755,1839.951866,EB,9,1498,5,CH,,, 7.0,,1999,28,945,04/08/1999,157,CH,435,1,20/11/1999
767,4717.619604,EB,9,1498,5,CH,25.6,25.2,16.4,,1999,28,953,15/08/1999,157,CH,435,1,20/11/1999
767,6044.105066,EAF,22,1498,6,CH,25.6,25.2,16.4,,1999,28,953,15/08/1999,157,CH,435,1,20/11/1999
767,5468.271994,EAF,21,1498,6,CH,25.6,25.2,16.4,,1999,28,953,15/08/1999,157,CH,435,1,20/11/1999
767,4209.093493,EAF,23,1498,7,CH,25.6,25.2,16.4,,1999,28,953,15/08/1999,157,CH,435,1,20/11/1999
737,9451.442223,EAF,36,1438,6,CH,,,10.7,,1999,28,936,10/07/1999,169,CH,441,0,18/01/2015
737,4319.14085,EB,8,1438,5,CH,,,10.7,,1999,28,936,10/07/1999,169,CH,441,0,18/01/2015
751,4466.360681,EB,8,1440,5,CH,26.0,25.7,17.4,,1999,28,944,03/08/1999,166,CH,439,1,04/07/2001
740,8337.828284,EAF,36,1441,6,CH,24.6,24.2,15.4,,1999,28,939,24/07/1999,129,CH,426,1,17/12/2003
739,30694.2495,EAF,35,1441,7,CH,,, 6.9,,1999,28,938,17/07/1999,129,CH,426,1,17/12/2003
740,5397.887695,EB,8,1441,5,CH,24.6,24.2,15.4,,1999,28,939,24/07/1999,129,CH,426,1,17/12/2003
818,10851.17878,EB,12,1527,5,CH,24.8,24.6,15.8,,1999,28,981,19/09/1999,147,CH,433,0,04/08/2000
818,9981.512571,EAF,28,1527,6,CH,24.8,24.6,15.8,,1999,28,981,19/09/1999,147,CH,433,0,04/08/2000
788,7983.796564,EAF,28,1502,6,CH,19.3,19.3,12.1,,1999,28,968,31/08/1999,159,CH,436,0,31/08/1999
788,8910.726754,EB,10,1502,5,CH,19.3,19.3,12.1,,1999,28,968,31/08/1999,159,CH,436,0,31/08/1999
799,8336.31678,EB,11,1530,5,CH,,,15.4,,1999,28,972,05/09/1999,73,CH,396,0,05/09/1999
764,3483.370369,EB,9,1496,5,CH,26.1,26.3,16.6,,1999,28,952,14/08/1999,112,CH,419,1,20/08/1999
764,5746.333726,EAF,28,1496,6,CH,26.1,26.3,16.6,,1999,28,952,14/08/1999,112,CH,419,1,20/08/1999
794,2205.358579,EB,10,1505,5,CH,26.8,26.7,17.6,,1999,28,973,05/09/1999,27,CH,368,1,22/11/1999
757,6142.734526,EB,9,1491,5,CH,24.5,24.1,17.1,,1999,28,947,06/08/1999,28,CH,369,0,23/08/2010
759,2613.080043,EB,9,1493,5,CH,26.5,26.3,17.8,,1999,28,950,10/08/1999,74,CH,397,1,24/09/2002
759,4919.342223,EAF,28,1493,6,CH,26.5,26.3,17.8,,1999,28,950,10/08/1999,74,CH,397,1,24/09/2002
753,6793.363864,EAF,36,1488,6,CH,25.3,24.9,17.3,,1999,28,945,04/08/1999,76,CH,398,1,05/07/2001
753,4829.13382,EB,8,1488,5,CH,25.3,24.9,17.3,,1999,28,945,04/08/1999,76,CH,398,1,05/07/2001
752,5092.281852,EB,8,1487,5,CH,23.9,23.8,15.9,,1999,28,945,04/08/1999,109,CH,417,0,12/08/1999
801,35.5271848,EB,18,1532,5,CH,,23.7,15.2,,1999,28,972,05/09/1999,8,CH,354,0,08/09/2010
820,4468.500373,EB,12,1529,5,CH,26.1,26.1,18.5,,1999,28,982,22/09/1999,101,CH,414,1,22/09/1999
820,3769.966215,EB,42,1529,4,CH,26.1,26.1,18.5,,1999,28,982,22/09/1999,101,CH,414,1,22/09/1999
2743,5915.816349,EB,5,1364,5,CH,20.4,19.4,13.8,,1998,25,866,31/08/1998,80,CH,239,0,23/07/1999
2668,13112.49599,EAF,30,1348,6,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,14,CH,197,1,22/12/2003
2668,5931.133842,EB,3,1348,5,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,14,CH,197,1,22/12/2003
2714,8016.274088,EB,4,1365,5,CH,,, 3.1,,1998,25,858,22/08/1998,65,CH,231,0,31/08/1998
2714,12350.44634,EAF,13,1365,6,CH,,, 3.1,,1998,25,858,22/08/1998,65,CH,231,0,31/08/1998
2742,11549.1732,EB,5,1366,5,CH,23.8,24.1,14.6,,1998,25,869,07/09/1998,77,CH,238,0,02/07/2001
2741,4750.448136,EB,5,1361,5,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,76,CH,237,0,15/03/2010
2713,8489.517156,EB,4,1361,5,CH,,, 3.5,,1998,25,858,22/08/1998,76,CH,237,0,15/03/2010
2741,8022.68467,EAF,13,1361,6,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,76,CH,237,0,15/03/2010
2713,8712.577219,EAF,12,1361,6,CH,,, 3.5,,1998,25,858,22/08/1998,76,CH,237,0,15/03/2010
2731,3728.951787,EB,5,1363,5,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,116,CH,260,1,13/09/1998
2731,5874.984939,EAF,13,1363,6,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,116,CH,260,1,13/09/1998
2708,6029.691747,EAF,15,1389,6,CH,,, 7.7,,1998,25,856,19/08/1998,16,CH,199,0,19/08/1998
2708,7258.070395,EAF,10,1389,6,CH,,, 7.7,,1998,25,856,19/08/1998,16,CH,199,0,19/08/1998
2708,4512.660243,EB,4,1389,5,CH,,, 7.7,,1998,25,856,19/08/1998,16,CH,199,0,19/08/1998
2709,2733.380839,EAF,36,1390,7,CH,,, 8.0,,1998,25,856,19/08/1998,16,CH,199,0,12/08/2003
2709,4982.75857,EB,4,1390,5,CH,,, 8.0,,1998,25,856,19/08/1998,16,CH,199,0,12/08/2003
2697,7876.60362,EAF,13,1390,6,CH,,14, 2.7,,1998,25,849,14/08/1998,16,CH,199,0,12/08/2003
2697,5142.976813,EB,4,1390,5,CH,,14, 2.7,,1998,25,849,14/08/1998,16,CH,199,0,12/08/2003
2712,4611.020578,EB,4,1387,5,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,53,CH,221,0,03/07/2001
2712,4293.616272,EAF,36,1387,7,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,53,CH,221,0,03/07/2001
2751,6126.649337,EB,5,1408,5,CH,25.4,24.5,15.5,,1998,25,873,09/09/1998,110,CH,257,0,26/07/1999
2752,4399.479332,EB,5,1409,5,CH,25.4,25.4,15.9,,1998,25,873,09/09/1998,20,CH,200,0,28/07/2006
2735,2544.698822,EB,5,1396,5,CH,20.5,20,13.6,,1998,25,866,31/08/1998,62,CH,228,1,10/07/2007
2721,6519.415337,EB,5,1396,5,CH,,,,,1998,25,862,25/08/1998,62,CH,228,1,10/07/2007
2721,6778.310721,EAF,12,1396,6,CH,,,,,1998,25,862,25/08/1998,62,CH,228,1,10/07/2007
2736,8940.057536,EAF,13,1397,6,CH,19.2,,11.0,,1998,25,868,07/09/1998,40,CH,213,0,07/09/1998
2736,4844.947805,EB,5,1397,5,CH,19.2,,11.0,,1998,25,868,07/09/1998,40,CH,213,0,07/09/1998
2765,12454.15158,EAF,37,1407,7,CH,21.0,,13.2,,1998,25,880,20/09/1998,60,CH,226,1,20/09/1998
2765,3561.793443,EB,6,1407,5,CH,21.0,,13.2,,1998,25,880,20/09/1998,60,CH,226,1,20/09/1998
2766,5797.173684,EB,6,1411,5,CH,23.7,,14.4,,1998,25,880,20/09/1998,28,CH,207,0,20/09/1998
2759,17595.9269,EAF,13,1411,6,CH,,, 4.4,,1998,25,875,12/09/1998,28,CH,207,0,20/09/1998
2759,7383.673002,EB,6,1411,5,CH,,, 4.4,,1998,25,875,12/09/1998,28,CH,207,0,20/09/1998
2764,5380.398244,EB,6,1406,5,CH,22.4,,13.6,,1998,25,880,20/09/1998,101,CH,253,0,20/09/1998
2602,4526.847011,EB,18,1268,5,CH,,,,,1998,23,773,24/01/1998,109,XF,168,1,01/08/2003
2602,4885.118106,EB,42,1268,4,CH,,,,,1998,23,773,24/01/1998,109,XF,168,1,01/08/2003
5776,558.3333555,EAF,23,5517,9,A,25.1,,18.5,RB,2009,124,5283,12/02/2014,2,ABX,6510,0,09/09/2015
5778,229.3700013,EAF,28,2966,8,A,26.2,,16.3,RB,2004,124,5289,14/02/2014,24,BrM,6429,1,14/09/2015
5777,2515.927584,EAF,32,3462,8,A,25.9,,14.9,RB,2005,124,5288,14/02/2014,40,BrF,6440,0,09/09/2015
5784,3364.472204,EAF,8,5826,9,A,26.7,,17.6,RB,2011,124,5305,24/02/2014,602,BrM,6525,1,27/08/2015
5782,2446.16886,EAF,7,5530,9,A,25.2,,15.6,RB,2009,124,5299,20/02/2014,82,BrF,6530,0,02/09/2015
5760,5443.415909,EAF,22,5547,9,A,25.8,,16.8,RB,2010,124,5260,30/01/2014,100,BrM,6417,1,04/09/2015
5765,24033.97627,EAF,44,5173,7,A,24.6,,13.7,RB,2007,124,5264,01/02/2014,129,BrF,6537,0,21/09/2015
5761,11099.79218,EAF,19,5825,9,A,24.9,,14.6,RB,2012,124,5259,30/01/2014,154,BrF,6540,0,10/09/2015
5771,1582.28906,EAF,27,1869,8,A,25.1,,15.9,RB,2003,124,5280,10/02/2014,154,BrM,6540,1,22/01/2015
5772,4626.270992,EAF,12,5638,9,A,26.1,,16.6,RB,2011,124,5280,10/02/2014,177,BrM,6544,1,19/09/2015
2532,11295.57861,EB,35,1049,1,SA,23.6,23.4,14.9,,1996,22,688,12/07/1997,40,ABX,36,0,23/12/2003
5936,1038.05412,EAF,15,6165,9,OFL,24.0,,14.2,G,2014,125,9298,05/07/2014,1,H,6670,0,25/02/2015
5893,1781.942604,EAF,34,3086,8,A,24.5,,15.4,RB,2004,125,9275,26/06/2014,3,BrF,6662,0,09/08/2015
5894,5153.507706,EAF,19,5536,9,A,23.9,,13.4,RB,2010,125,9275,26/06/2014,3,H,6662,0,30/08/2014
6005,5354.951533,EAF,31,1826,8,A,24.7,,15.5,RB,2003,125,9385,08/08/2014,9,BrF,6667,0,23/09/2015
6004,2480.904936,EAF,20,5780,9,A,25.5,,15.9,RB,2011,125,9385,08/08/2014,9,BrM,6667,1,17/01/2015
5902,331.488165,EAF,25,5624,9,A,27.1,,15.9,RB,2011,125,9277,26/06/2014,11,BrM,6672,1,23/09/2015
5938,1992.411403,EAF,22,5604,9,A,25.1,,15.5,RB,2010,125,9298,05/07/2014,13,ABX,6746,0,21/07/2014
6053,2115.785305,EAF,10,6142,9,OFL,25.9,,16.1,G,2014,125,9443,16/09/2014,13,OFL,6746,1,26/02/2015
6028,5118.523047,EAF,13,5657,9,A,23.6,,15.0,RB,2011,125,9422,30/08/2014,15,BrF,6735,0,15/09/2015
6055,5169.191483,EAF,20,6156,9,OFL,25.9,,16.3,G,2014,125,9443,16/09/2014,15,OFL,6735,1,18/09/2015
5867,2405.512607,EAF,25,6136,9,OFL,26.2,,15.6,G,2014,125,9260,20/06/2014,20,AB,6741,1,14/09/2015
6074,6162.379344,EAF,21,6136,9,SA,26.0,,15.6,LB,2014,125,9453,20/09/2014,20,AB,6741,1,14/09/2015
5895,9052.138271,EAF,10,5630,9,A,24.0,,14.0,RB,2011,125,9275,26/06/2014,24,BrF,6664,0,15/09/2015
6116,1198.9158,EAF,38,2966,8,A,26.5,,15.8,RB,2004,125,9465,12/09/2014,24,BrM,6664,1,14/09/2015
5900,3395.60466,EAF,10,5595,9,A,26.1,,15.8,RB,2011,125,9277,26/06/2014,26,BrM,6696,1,12/09/2015
6103,878.4612316,EAF,25,5843,9,A,24.0,,14.4,RB,2012,125,9449,10/09/2014,28,BrF,6751,0,23/09/2015
6072,501.5004082,EAF,32,5453,8,A,25.9,,14.4,RB,2009,125,9452,11/09/2014,28,BrM,6751,1,26/06/2015
5934,2237.159542,EAF,36,5453,8,A,25.6,,15.8,RB,2009,125,9291,03/07/2014,28,BrM,6751,1,26/06/2015
5968,1144.473558,EAF,5,6178,9,OFL,24.6,,13.9,G,2014,125,9331,19/07/2014,28,OFL,6751,1,17/02/2015
6068,2930.588419,EAF,9,5835,9,A,27.1,,17.1,RB,2011,125,9449,10/09/2014,32,BrM,6765,1,31/08/2015
5941,2958.072382,EAF,7,5835,9,A,27.3,,16.3,RB,2011,125,9300,05/07/2014,32,BrM,6765,1,31/08/2015
5869,2909.547357,EAF,12,5823,9,A,26.0,,15.1,RB,2012,125,9262,22/06/2014,617,BrF,6766,0,15/09/2015
5868,1234.717085,EAF,18,5839,9,A,26.1,,15.1,RB,2012,125,9262,22/06/2014,617,BrM,6766,1,15/09/2015
6058,3889.186077,EAF,18,5833,9,A,25.6,,14.6,RB,2011,125,9445,19/09/2014,34,BrF,6761,0,08/09/2015
6098,2738.470035,EAF,7,6160,9,SA,24.9,,14.5,LB,2014,125,9446,19/09/2014,34,H,6761,0,20/08/2015
5925,1977.518501,EAF,21,6160,9,OFL,25.1,,13.3,G,2014,125,9287,01/07/2014,34,H,6761,0,20/08/2015
6079,1144.074997,EAF,19,5769,9,A,24.4,,15.2,RB,2011,125,9445,19/09/2014,36,BrF,6738,0,19/01/2015
6060,764.2847086,EAF,14,5679,9,A,26.2,,15.7,RB,2010,125,9446,19/09/2014,36,BrM,6738,1,24/08/2015
6102,2382.421561,EAF,25,6171,9,OFL,26.5,,16.2,G,2014,125,9450,10/09/2014,605,OFL,6733,1,18/08/2015
5953,5223.453553,EAF,7,6171,9,OFL,26.3,,14.4,G,2014,125,9309,10/07/2014,605,OFL,6733,1,18/08/2015
6113,1000.267214,EAF,24,5766,9,A,24.7,,14.3,RB,2011,125,9465,12/09/2014,39,BrF,6699,0,19/01/2015
5914,3557.671358,EAF,40,4973,8,A,24.7,,16.8,RB,2006,125,9280,27/06/2014,46,BrF,6680,0,13/07/2015
5966,1521.777085,EAF,28,1868,8,A,26.9,,17.2,RB,2003,125,9280,27/06/2014,46,BrM,6680,1,02/09/2015
5909,3871.603494,EAF,14,5611,9,A,25.5,,16.0,RB,2010,125,9280,27/06/2014,46,H,6680,0,15/08/2015
5910,2624.745428,EAF,6,6153,9,OFL,27.1,,16.7,G,2014,125,9280,27/06/2014,46,H,6680,1,10/02/2015
5997,1325.048442,EAF,16,6153,9,OFL,26.5,,16.5,G,2014,125,9362,03/08/2014,46,H,6680,1,10/02/2015
5932,3302.774401,EAF,7,5764,9,A,26.5,,15.9,RB,2011,125,9292,03/07/2014,48,BrM,6729,1,17/02/2015
6025,3002.897955,EAF,44,3608,7,A,25.0,,,RB,2005,125,9427,28/08/2014,50,BrF,6673,0,17/09/2014
5996,1809.415066,EAF,18,5834,9,A,27.4,,17.3,RB,2012,125,9362,03/08/2014,50,BrM,6673,1,19/09/2015
5951,2852.772267,EAF,36,5450,8,A,25.0,,15.5,RB,2009,125,9309,10/07/2014,51,BrF,6760,0,24/01/2015
5932,3302.774401,EAF,7,5764,9,A,26.5,,15.9,RB,2011,125,9292,03/07/2014,51,BrM,6760,1,17/02/2015
5881,2176.637536,EAF,31,3094,8,A,26.3,,16.6,RB,2004,125,9268,21/06/2014,53,BrF,6753,0,23/09/2015
6050,3399.829519,EAF,24,5641,9,A,23.8,,15.3,RB,2011,125,9442,17/09/2014,55,BrF,6710,0,12/09/2015
6001,1621.993255,EAF,23,5776,9,A,25.9,,17.2,RB,2011,125,9382,07/08/2014,55,BrM,6710,1,12/09/2015
5912,1403.260956,EAF,13,5640,9,A,24.5,,13.7,RB,2010,125,9280,27/06/2014,57,H,6684,0,31/08/2015
6032,832.6863897,EAF,25,6145,9,OFL,24.1,,14.5,G,2014,125,9421,30/08/2014,57,OFL,6684,0,15/09/2015
6051,1019.929857,EAF,17,5779,9,A,26.0,,16.1,RB,2010,125,9441,17/09/2014,58,BrM,6712,1,09/09/2015
5913,1211.179537,EAF,22,5523,9,A,26.1,,16.8,RB,2009,125,9280,27/06/2014,60,BrM,6692,1,13/09/2015
6002,954.6622354,EAF,32,5291,8,A,26.2,,16.5,RB,2008,125,9383,07/08/2014,62,BrM,6708,1,15/09/2015
5992,3955.370622,EAF,45,5319,7,A,24.1,,15.1,RB,2008,125,9358,30/07/2014,63,H,6661,0,15/09/2015
6014,3934.35343,EAF,39,5195,8,A,24.1,,14.2,RB,2008,125,9404,21/08/2014,67,BrF,6668,0,27/02/2015
6049,3588.752614,EAF,34,5195,8,A,23.9,,14.7,RB,2008,125,9442,17/09/2014,67,BrF,6668,0,27/02/2015
5952,3796.502738,EAF,29,4972,8,A,26.3,,15.8,RB,2006,125,9310,10/07/2014,67,TBRM,6668,1,06/09/2014
6030,2517.881255,EAF,28,1881,8,A,26.2,,15.6,RB,2003,125,9422,30/08/2014,70,BrM,6740,1,24/01/2015
5933,5520.537339,EAF,31,4917,7,A,24.6,,14.9,RB,2006,125,9291,03/07/2014,71,BrF,6697,0,07/09/2015
6069,4047.683194,EAF,13,5847,9,A,25.7,,15.4,RB,2010,125,9450,10/09/2014,71,BrM,6697,1,11/02/2015
6070,5023.985417,EAF,8,6166,9,OFL,27.1,,15.8,G,2014,125,9450,10/09/2014,72,ABX,6747,1,14/09/2015
5937,7907.514303,EAF,19,6166,9,OFL,26.5,,14.9,G,2014,125,9300,05/07/2014,72,ABX,6747,1,14/09/2015
6040,2964.102096,EAF,7,5575,9,A,23.9,,14.2,RB,2010,125,9439,08/09/2014,75,BrF,6701,0,12/09/2015
6112,1062.328162,EAF,14,6148,9,SA,25.0,,15.5,LB,2014,125,9462,12/09/2014,75,H,6701,0,24/01/2015
5892,2016.96532,EAF,16,6148,9,OFL,25.0,,14.9,G,2014,125,9274,25/06/2014,75,H,6701,0,24/01/2015
6042,2346.999672,EAF,27,4958,8,A,26.1,,14.5,RB,2006,125,9439,08/09/2014,77,BrF,6700,0,15/09/2015
5905,6724.379344,EAF,22,5626,9,A,26.4,,17.9,RB,2010,125,9279,27/06/2014,77,BrM,6700,1,06/09/2015
5904,1818.621789,EAF,7,6151,9,OFL,26.1,,14.3,G,2014,125,9278,27/06/2014,77,H,6700,1,25/02/2015
6111,4466.877542,EAF,19,6151,9,OFL,26.2,,15.6,G,2014,125,9451,11/09/2014,77,H,6700,1,25/02/2015
6023,5377.595079,EAF,14,5597,9,A,24.0,,14.9,RB,2010,125,9426,28/08/2014,79,BrF,6736,0,06/09/2015
5886,5935.919813,EAF,21,5602,9,A,26.6,,16.8,RB,2010,125,9270,24/06/2014,79,BrM,6736,1,30/08/2015
6026,2248.403132,EAF,13,5602,9,A,25.9,,16.1,RB,2010,125,9425,28/08/2014,79,BrM,6736,1,30/08/2015
6078,1367.241324,EAF,21,5602,9,A,26.1,,16.7,RB,2010,125,9454,24/09/2014,79,BrM,6736,1,30/08/2015
5948,5858.338335,EAF,12,5537,9,A,25.0,,14.5,RB,2009,125,9307,08/07/2014,81,BrF,6686,0,03/09/2015
6096,2665.842069,EAF,16,5822,9,A,26.2,,16.7,RB,2012,125,9454,24/09/2014,83,BrM,6723,1,25/08/2015
5958,6438.59468,EAF,21,5584,9,A,24.1,,15.6,RB,2010,125,9311,11/07/2014,86,BrF,6744,0,25/01/2015
5957,1370.452108,EAF,5,6175,9,OFL,27.0,,15.0,G,2014,125,9311,11/07/2014,88,OFL,6762,1,18/09/2015
5977,5013.870179,EAF,25,6175,9,OFL,26.8,,15.2,G,2014,125,9332,18/07/2014,88,OFL,6762,1,18/09/2015
6138,7190.904673,EAF,38,5292,8,A,25.7,,17.7,RB,2008,125,9457,23/09/2014,90,BrM,6720,1,19/09/2015
5976,331.7847297,EAF,37,1717,8,A,24.7,,15.2,RB,2001,125,9328,18/07/2014,92,BrF,6722,0,13/09/2015
5890,1808.863892,EAF,29,4954,8,A,27.2,,17.3,RB,2006,125,9273,25/06/2014,92,BrM,6722,1,13/09/2015
5975,1043.635697,EAF,40,4954,8,A,26.9,,17.4,RB,2006,125,9332,18/07/2014,92,BrM,6722,1,13/09/2015
5950,15779.44215,EAF,44,5128,7,A,23.9,,16.0,RB,2007,125,9305,09/07/2014,101,BrF,6695,0,09/09/2015
6090,5247.219796,EAF,40,5128,7,A,23.8,,15.2,RB,2007,125,9459,23/09/2014,101,BrF,6695,0,09/09/2015
6015,3396.327529,EAF,9,5606,9,A,26.3,,17.4,RB,2010,125,9404,21/08/2014,101,BrM,6695,1,31/08/2015
5921,822.5312206,EAF,3,6158,9,OFL,25.6,,14.7,G,2014,125,9285,30/06/2014,110,H,6693,1,09/09/2015
6080,3790.238516,EAF,13,6158,9,OFL,25.2,,14.8,G,2014,125,9456,22/09/2014,110,H,6693,1,09/09/2015
6039,1321.599308,EAF,9,5625,9,A,25.8,,14.5,RB,2010,125,9438,08/09/2014,112,BrF,6730,0,27/02/2015
6115,5409.447015,EAF,19,5820,9,A,26.4,,15.3,RB,2011,125,9462,12/09/2014,112,BrM,6730,1,21/09/2015
6043,3842.090975,EAF,11,5820,9,A,26.9,,16.3,RB,2011,125,9439,08/09/2014,112,BrM,6730,1,21/09/2015
6110,3956.370598,EAF,12,6140,9,SA,26.6,,16.2,LB,2014,125,9451,11/09/2014,112,H,6730,1,27/02/2015
6027,537.0964177,EAF,1,6140,9,OFL,26.1,,15.5,G,2014,125,9425,28/08/2014,112,H,6730,1,27/02/2015
