BirdID,BloodID,Status,TerritoryID,PeriodEnd
1200,2564,ABX,68,28/08/1997
1200,683,ABX,68,28/08/1997
1188,318,ABX,68,28/08/1997
1188,1144,ABX,68,28/08/1997
1188,1058,ABX,68,28/08/1997
1188,1014,ABX,68,28/08/1997
1188,5003,ABX,68,28/08/1997
1188,112,ABX,68,28/08/1997
1188,112,ABX,68,28/08/1997
1188,112,ABX,68,28/08/1997
1188,2560,ABX,68,28/08/1997
1193,373,BrF,69,28/08/1997
1193,3830,BrF,69,28/08/1997
1193,2549,BrF,69,28/08/1997
1178,2561,BrM,69,28/08/1997
1036,2567,TBRF,72,28/08/1997
1186,789,BrF,72,28/08/1997
1186,878,BrF,72,28/08/1997
1186,2558,BrF,72,28/08/1997
1184,2568,BrM,72,28/08/1997
1062,704,ABX,74,28/08/1997
1061,2443,H,76,28/08/1997
628,2244,BrF,76,28/08/1997
628,2361,BrF,76,28/08/1997
628,2442,BrF,76,28/08/1997
1037,2366,BrM,76,28/08/1997
1215,707,XF,76,28/08/1997
1019,2333,H,77,28/08/1997
1019,2517,H,77,28/08/1997
1019,700,H,77,28/08/1997
1019,2333,H,77,28/08/1997
1019,700,H,77,28/08/1997
1019,2333,H,77,28/08/1997
1158,2515,BrF,77,28/08/1997
1158,1072,BrF,77,28/08/1997
1158,2658,BrF,77,28/08/1997
1159,2516,BrM,77,28/08/1997
1159,2657,BrM,77,28/08/1997
1197,2580,ABX,80,28/08/1997
1173,2534,BrF,80,28/08/1997
1041,2579,BrM,80,28/08/1997
1041,2369,BrM,80,28/08/1997
1047,732,ABX,81,28/08/1997
1047,2524,ABX,81,28/08/1997
865,2686,BrM,81,28/08/1997
832,730,BrF,83,28/08/1997
832,244,BrF,83,28/08/1997
450,728,BrF,84,28/08/1997
450,699,BrF,84,28/08/1997
629,2367,BrM,84,28/08/1997
629,804,BrM,84,28/08/1997
522,2383,BrF,86,28/08/1997
522,2383,BrF,86,28/08/1997
522,2383,BrF,86,28/08/1997
522,2383,BrF,86,28/08/1997
522,2637,BrF,86,28/08/1997
1174,2535,BrM,86,28/08/1997
951,2576,BrF,88,28/08/1997
951,2373,BrF,88,28/08/1997
1196,896,BrM,88,28/08/1997
1196,2578,BrM,88,28/08/1997
1196,896,BrM,88,28/08/1997
1196,4000,BrM,88,28/08/1997
1196,896,BrM,88,28/08/1997
1196,3187,BrM,88,28/08/1997
884,2597,BrM,89,28/08/1997
1234,2444,FL,89,28/08/1997
1234,2670,FL,89,28/08/1997
1031,3145,SEEN1,89,28/08/1997
1031,2600,SEEN1,89,28/08/1997
1031,3750,SEEN1,89,28/08/1997
1031,996,SEEN1,89,28/08/1997
1031,2352,SEEN1,89,28/08/1997
1031,3385,SEEN1,89,28/08/1997
1031,3974,SEEN1,89,28/08/1997
1031,4027,SEEN1,89,28/08/1997
862,260,BrF,90,28/08/1997
632,888,BrM,90,28/08/1997
632,729,BrM,90,28/08/1997
1063,890,ABX,92,28/08/1997
1195,2575,H,94,28/08/1997
1195,152,H,94,28/08/1997
1195,4162,H,94,28/08/1997
858,889,BrF,95,28/08/1997
525,2239,BrM,99,28/08/1997
525,766,BrM,99,28/08/1997
849,1061,BrM,101,28/08/1997
849,2676,BrM,101,28/08/1997
849,703,BrM,101,28/08/1997
528,2624,ABX,103,28/08/1997
64,2623,BrF,103,28/08/1997
530,2513,BrF,104,28/08/1997
637,2514,BrM,104,28/08/1997
637,2203,BrM,104,28/08/1997
1051,2610,SEEN1,104,28/08/1997
1211,2581,BrM,105,28/08/1997
1022,840,BrF,108,28/08/1997
1022,840,BrF,108,28/08/1997
1022,2336,BrF,108,28/08/1997
1022,840,BrF,108,28/08/1997
1166,2504,BrM,108,28/08/1997
1166,2504,BrM,108,28/08/1997
1166,252,BrM,108,28/08/1997
1166,904,BrM,108,28/08/1997
1040,475,BrM,109,28/08/1997
1040,1001,BrM,109,28/08/1997
1040,59,BrM,109,28/08/1997
1040,2436,BrM,109,28/08/1997
1061,2443,SEEN1,109,28/08/1997
1017,2547,BrF,110,28/08/1997
1017,2331,BrF,110,28/08/1997
1018,3186,BrM,110,28/08/1997
1018,480,BrM,110,28/08/1997
1018,2897,BrM,110,28/08/1997
1018,2332,BrM,110,28/08/1997
1160,2523,BrF,112,28/08/1997
1047,732,SEEN1,112,28/08/1997
1047,2524,SEEN1,112,28/08/1997
297,2402,H,115,28/08/1997
329,2526,BrF,115,28/08/1997
1151,2492,SEEN1,115,28/08/1997
1179,2527,FL,115,28/08/1997
1045,726,SEEN1,115,28/08/1997
1045,2626,SEEN1,115,28/08/1997
1045,2388,SEEN1,115,28/08/1997
1217,2586,ABX,116,28/08/1997
776,2585,BrM,116,28/08/1997
525,2239,SEEN1,116,28/08/1997
525,766,SEEN1,116,28/08/1997
774,1108,BrF,117,28/08/1997
1198,2556,BrM,117,28/08/1997
1191,2551,BrM,118,28/08/1997
1193,373,SEEN1,118,28/08/1997
1193,3830,SEEN1,118,28/08/1997
1193,2549,SEEN1,118,28/08/1997
1192,2552,BrF,119,28/08/1997
1242,2475,BrM,120,28/08/1997
1189,2554,BrM,121,28/08/1997
1199,173,SEEN1,125,28/08/1997
1199,2911,SEEN1,125,28/08/1997
1199,3204,SEEN1,125,28/08/1997
477,2420,BrM,126,28/08/1997
663,865,BrF,130,28/08/1997
663,2224,BrF,130,28/08/1997
1182,2546,BrF,132,28/08/1997
915,2691,BrF,135,28/08/1997
941,2540,BrM,135,28/08/1997
1170,3851,FL,135,28/08/1997
1170,2621,FL,135,28/08/1997
845,1043,BrF,137,28/08/1997
528,2624,SEEN1,137,28/08/1997
847,2677,BrM,138,28/08/1997
847,2682,BrM,138,28/08/1997
1172,2518,BrF,139,28/08/1997
1171,4107,BrM,139,28/08/1997
1171,702,BrM,139,28/08/1997
1180,2520,ABX,141,28/08/1997
1168,2529,ABX,141,28/08/1997
677,2300,BrF,141,28/08/1997
677,2531,BrF,141,28/08/1997
677,709,BrF,141,28/08/1997
550,2521,BrM,141,28/08/1997
1051,2610,SEEN1,141,28/08/1997
208,2543,BrM,144,28/08/1997
668,710,BrM,147,28/08/1997
1028,2645,BrM,155,28/08/1997
1028,2348,BrM,155,28/08/1997
1028,2678,BrM,155,28/08/1997
1151,2492,SEEN1,155,28/08/1997
634,1066,SEEN1,157,28/08/1997
1218,2587,AB,159,28/08/1997
1218,1105,AB,159,28/08/1997
544,263,BrM,159,28/08/1997
544,137,BrM,159,28/08/1997
563,2681,BrF,160,28/08/1997
1169,2539,BrM,162,28/08/1997
509,2618,BrM,164,28/08/1997
509,2222,BrM,164,28/08/1997
1043,1079,BrF,165,28/08/1997
1043,2950,BrF,165,28/08/1997
1043,2455,BrF,165,28/08/1997
1043,2371,BrF,165,28/08/1997
1043,611,BrF,165,28/08/1997
1043,4209,BrF,165,28/08/1997
559,2454,BrM,165,28/08/1997
1177,2548,BrF,166,28/08/1997
1177,2614,BrF,166,28/08/1997
1185,2747,SEEN1,166,28/08/1997
1185,2569,SEEN1,166,28/08/1997
942,2482,BrF,167,28/08/1997
1183,2553,BrM,167,28/08/1997
1194,2571,ABX,168,28/08/1997
1185,2747,SEEN1,168,28/08/1997
1185,2569,SEEN1,168,28/08/1997
1151,2492,SEEN1,168,28/08/1997
1155,399,BrF,169,28/08/1997
1155,2973,BrF,169,28/08/1997
1154,2508,BrM,169,28/08/1997
1153,2684,ABX,169,28/08/1997
634,1066,BrM,171,28/08/1997
1231,2704,XF,171,28/08/1997
1042,2408,SEEN1,171,28/08/1997
1042,1019,SEEN1,171,28/08/1997
1042,4797,SEEN1,171,28/08/1997
1042,292,SEEN1,171,28/08/1997
912,46,BrF,1,28/03/1998
912,669,BrF,1,28/03/1998
912,2470,BrF,1,28/03/1998
912,372,BrF,1,28/03/1998
922,2403,BrM,1,28/03/1998
927,2292,BrF,2,28/03/1998
927,146,BrF,2,28/03/1998
927,2497,BrF,2,28/03/1998
501,2496,BrM,2,28/03/1998
501,141,BrM,2,28/03/1998
1244,1013,SEEN1,2,28/03/1998
1244,3783,SEEN1,2,28/03/1998
1244,175,SEEN1,2,28/03/1998
1244,2498,SEEN1,2,28/03/1998
1244,349,SEEN1,2,28/03/1998
1244,3890,SEEN1,2,28/03/1998
1244,1142,SEEN1,2,28/03/1998
1162,2404,SEEN2,2,28/03/1998
1222,993,FL,2,28/03/1998
1222,51,FL,2,28/03/1998
504,2718,BrF,5,28/03/1998
504,712,BrF,5,28/03/1998
44,2659,BrM,5,28/03/1998
596,2537,BrF,8,28/03/1998
497,2291,BrM,8,28/03/1998
497,2538,BrM,8,28/03/1998
497,401,BrM,8,28/03/1998
497,3850,BrM,8,28/03/1998
497,901,BrM,8,28/03/1998
1187,713,SEEN1,8,28/03/1998
1187,3371,SEEN1,8,28/03/1998
1187,990,SEEN1,8,28/03/1998
1187,4041,SEEN1,8,28/03/1998
1187,672,SEEN1,8,28/03/1998
1187,3955,SEEN1,8,28/03/1998
1187,3863,SEEN1,8,28/03/1998
1187,3744,SEEN1,8,28/03/1998
1187,3091,SEEN1,8,28/03/1998
595,357,BrF,9,28/03/1998
595,2189,BrF,9,28/03/1998
495,2285,BrM,9,28/03/1998
495,902,BrM,9,28/03/1998
495,2285,BrM,9,28/03/1998
823,1050,BrF,13,28/03/1998
823,857,BrF,13,28/03/1998
930,3807,ABX,14,28/03/1998
458,238,BrF,14,28/03/1998
1209,1029,OFL,14,28/03/1998
929,1035,BrM,15,28/03/1998
868,2628,BrM,16,28/03/1998
868,2703,BrM,16,28/03/1998
1247,2593,BrF,23,28/03/1998
1247,1122,BrF,23,28/03/1998
1020,1121,BrM,23,28/03/1998
1020,2594,BrM,23,28/03/1998
1020,2334,BrM,23,28/03/1998
1059,2382,BrF,24,28/03/1998
1059,1006,BrF,24,28/03/1998
220,2289,BrM,26,28/03/1998
220,2652,BrM,26,28/03/1998
1031,3145,SEEN1,26,28/03/1998
1031,2600,SEEN1,26,28/03/1998
1031,3750,SEEN1,26,28/03/1998
1031,996,SEEN1,26,28/03/1998
1031,2352,SEEN1,26,28/03/1998
1031,3385,SEEN1,26,28/03/1998
1031,3974,SEEN1,26,28/03/1998
1031,4027,SEEN1,26,28/03/1998
1235,2450,BrF,27,28/03/1998
1246,2589,BrF,30,28/03/1998
507,217,BrM,30,28/03/1998
507,2671,BrM,30,28/03/1998
507,3341,BrM,30,28/03/1998
507,2197,BrM,30,28/03/1998
1221,2591,ABX,30,28/03/1998
1286,2616,FL,32,28/03/1998
1286,2768,FL,32,28/03/1998
1214,127,ABX,33,28/03/1998
1045,726,ABX,33,28/03/1998
1045,2626,ABX,33,28/03/1998
1045,2388,ABX,33,28/03/1998
503,3776,BrF,33,28/03/1998
503,128,BrF,33,28/03/1998
1022,840,SEEN1,33,28/03/1998
1022,840,SEEN1,33,28/03/1998
1022,2336,SEEN1,33,28/03/1998
1022,840,SEEN1,33,28/03/1998
1166,2504,BrM,35,28/03/1998
1166,2504,BrM,35,28/03/1998
1166,252,BrM,35,28/03/1998
1166,904,BrM,35,28/03/1998
1218,2587,BrF,37,28/03/1998
1218,1105,BrF,37,28/03/1998
441,403,BrF,38,28/03/1998
441,2565,BrF,38,28/03/1998
1165,917,BrM,38,28/03/1998
1165,917,BrM,38,28/03/1998
1165,407,BrM,38,28/03/1998
1287,48,FL,38,28/03/1998
500,2522,BrF,40,28/03/1998
494,719,BrM,40,28/03/1998
494,2276,BrM,40,28/03/1998
494,2276,BrM,40,28/03/1998
494,2276,BrM,40,28/03/1998
442,2190,ABX,42,28/03/1998
199,2196,BrF,42,28/03/1998
199,1037,BrF,42,28/03/1998
609,2426,BrM,42,28/03/1998
609,2295,BrM,42,28/03/1998
609,2848,BrM,42,28/03/1998
609,66,BrM,42,28/03/1998
911,3740,SEEN1,42,28/03/1998
911,2577,SEEN1,42,28/03/1998
911,3106,SEEN1,42,28/03/1998
911,2715,SEEN1,42,28/03/1998
911,3841,SEEN1,42,28/03/1998
911,3958,SEEN1,42,28/03/1998
1029,585,BrM,43,28/03/1998
1029,4288,BrM,43,28/03/1998
1029,2653,BrM,43,28/03/1998
1029,658,BrM,43,28/03/1998
1156,2481,ABX,45,28/03/1998
454,1124,BrF,45,28/03/1998
221,2412,BrM,45,28/03/1998
221,2851,BrM,45,28/03/1998
221,56,BrM,45,28/03/1998
221,2193,BrM,45,28/03/1998
1244,1013,ABX,47,28/03/1998
1244,3783,ABX,47,28/03/1998
1244,175,ABX,47,28/03/1998
1244,2498,ABX,47,28/03/1998
1244,349,ABX,47,28/03/1998
1244,3890,ABX,47,28/03/1998
1244,1142,ABX,47,28/03/1998
604,2673,BrF,47,28/03/1998
604,2199,BrF,47,28/03/1998
921,2559,BrM,47,28/03/1998
921,55,BrM,47,28/03/1998
921,2231,BrM,47,28/03/1998
1212,2424,BrM,48,28/03/1998
1213,2463,OFL,48,28/03/1998
1213,2672,OFL,48,28/03/1998
1213,211,OFL,48,28/03/1998
1274,2598,BrM,49,28/03/1998
1274,2695,BrM,49,28/03/1998
828,2582,ABX,51,28/03/1998
51,2214,BrM,51,28/03/1998
51,72,BrM,51,28/03/1998
449,2491,BrF,52,28/03/1998
1157,2490,BrM,52,28/03/1998
932,847,H,53,28/03/1998
932,2493,H,53,28/03/1998
308,846,BrF,53,28/03/1998
216,2194,BrM,53,28/03/1998
1162,2404,SEEN1,53,28/03/1998
1203,2667,BrM,54,28/03/1998
1203,2413,BrM,54,28/03/1998
459,1021,ABX,55,28/03/1998
459,827,ABX,55,28/03/1998
1051,2610,BrF,56,28/03/1998
65,2414,BrM,56,28/03/1998
949,2364,BrF,57,28/03/1998
557,807,BrM,57,28/03/1998
557,2666,BrM,57,28/03/1998
608,2344,ABX,59,28/03/1998
608,2417,ABX,59,28/03/1998
163,2422,ABX,59,28/03/1998
850,2418,BrF,59,28/03/1998
510,2345,BrM,59,28/03/1998
510,2421,BrM,59,28/03/1998
1275,144,FL,59,28/03/1998
1032,795,BrM,60,28/03/1998
1032,2353,BrM,60,28/03/1998
1032,873,BrM,60,28/03/1998
1032,2483,BrM,60,28/03/1998
607,2665,H,62,28/03/1998
1202,2410,ABX,62,28/03/1998
606,2220,BrM,62,28/03/1998
606,2411,BrM,62,28/03/1998
1042,2408,BrF,63,28/03/1998
1042,1019,BrF,63,28/03/1998
1042,4797,BrF,63,28/03/1998
1042,292,BrF,63,28/03/1998
176,2215,BrM,63,28/03/1998
176,2163,BrM,63,28/03/1998
176,1020,BrM,63,28/03/1998
848,880,BrF,64,28/03/1998
869,832,BrF,65,28/03/1998
869,4072,BrF,65,28/03/1998
453,4321,BrM,65,28/03/1998
453,3217,BrM,65,28/03/1998
453,117,BrM,65,28/03/1998
467,2223,BrM,67,28/03/1998
467,2507,BrM,67,28/03/1998
467,2649,BrM,67,28/03/1998
1200,2564,ABX,68,28/03/1998
1200,683,ABX,68,28/03/1998
1188,318,ABX,68,28/03/1998
1188,1144,ABX,68,28/03/1998
1188,1058,ABX,68,28/03/1998
1188,1014,ABX,68,28/03/1998
1188,5003,ABX,68,28/03/1998
1188,112,ABX,68,28/03/1998
1188,112,ABX,68,28/03/1998
1188,112,ABX,68,28/03/1998
1188,2560,ABX,68,28/03/1998
1193,373,BrF,69,28/03/1998
1193,3830,BrF,69,28/03/1998
1193,2549,BrF,69,28/03/1998
1178,2561,BrM,69,28/03/1998
1278,2627,FL,71,28/03/1998
1186,789,BrF,72,28/03/1998
1186,878,BrF,72,28/03/1998
1186,2558,BrF,72,28/03/1998
1184,2568,BrM,72,28/03/1998
1062,704,ABX,74,28/03/1998
1061,2443,SEEN1,74,28/03/1998
1061,2443,ABX,76,28/03/1998
628,2244,BrF,76,28/03/1998
628,2361,BrF,76,28/03/1998
628,2442,BrF,76,28/03/1998
1037,2366,BrM,76,28/03/1998
1215,707,OFL,76,28/03/1998
1158,2515,ABX,77,28/03/1998
1158,1072,ABX,77,28/03/1998
1158,2658,ABX,77,28/03/1998
1019,2333,BrF,77,28/03/1998
1019,2517,BrF,77,28/03/1998
1019,700,BrF,77,28/03/1998
1019,2333,BrF,77,28/03/1998
1019,700,BrF,77,28/03/1998
1019,2333,BrF,77,28/03/1998
1159,2516,BrM,77,28/03/1998
1159,2657,BrM,77,28/03/1998
1173,2534,BrF,80,28/03/1998
1041,2579,BrM,80,28/03/1998
1041,2369,BrM,80,28/03/1998
865,2686,BrM,81,28/03/1998
832,730,BrF,83,28/03/1998
832,244,BrF,83,28/03/1998
450,728,BrF,84,28/03/1998
450,699,BrF,84,28/03/1998
629,2367,BrM,84,28/03/1998
629,804,BrM,84,28/03/1998
522,2383,BrF,86,28/03/1998
522,2383,BrF,86,28/03/1998
522,2383,BrF,86,28/03/1998
522,2383,BrF,86,28/03/1998
522,2637,BrF,86,28/03/1998
1217,2586,SEEN1,87,28/03/1998
951,2576,BrF,88,28/03/1998
951,2373,BrF,88,28/03/1998
1196,896,BrM,88,28/03/1998
1196,2578,BrM,88,28/03/1998
1196,896,BrM,88,28/03/1998
1196,4000,BrM,88,28/03/1998
1196,896,BrM,88,28/03/1998
1196,3187,BrM,88,28/03/1998
884,2597,BrM,89,28/03/1998
1031,3145,SEEN1,89,28/03/1998
1031,2600,SEEN1,89,28/03/1998
1031,3750,SEEN1,89,28/03/1998
1031,996,SEEN1,89,28/03/1998
1031,2352,SEEN1,89,28/03/1998
1031,3385,SEEN1,89,28/03/1998
1031,3974,SEEN1,89,28/03/1998
1031,4027,SEEN1,89,28/03/1998
1179,2527,SEEN1,89,28/03/1998
1045,726,SEEN2,89,28/03/1998
1045,2626,SEEN2,89,28/03/1998
1045,2388,SEEN2,89,28/03/1998
862,260,BrF,90,28/03/1998
632,888,BrM,90,28/03/1998
632,729,BrM,90,28/03/1998
1063,890,ABX,92,28/03/1998
858,889,BrF,92,28/03/1998
1195,2575,BrF,94,28/03/1998
1195,152,BrF,94,28/03/1998
1195,4162,BrF,94,28/03/1998
917,2622,BrM,95,28/03/1998
1170,3851,SEEN1,95,28/03/1998
1170,2621,SEEN1,95,28/03/1998
525,2239,BrM,99,28/03/1998
525,766,BrM,99,28/03/1998
1303,2646,U,101,28/03/1998
849,1061,BrM,101,28/03/1998
849,2676,BrM,101,28/03/1998
849,703,BrM,101,28/03/1998
64,2623,BrF,103,28/03/1998
528,2624,H,103,28/03/1998
530,2513,BrF,104,28/03/1998
637,2514,BrM,104,28/03/1998
637,2203,BrM,104,28/03/1998
1211,2581,BrM,105,28/03/1998
1022,840,BrF,108,28/03/1998
1022,840,BrF,108,28/03/1998
1022,2336,BrF,108,28/03/1998
1022,840,BrF,108,28/03/1998
1199,173,BrM,108,28/03/1998
1199,2911,BrM,108,28/03/1998
1199,3204,BrM,108,28/03/1998
1040,475,BrM,109,28/03/1998
1040,1001,BrM,109,28/03/1998
1040,59,BrM,109,28/03/1998
1040,2436,BrM,109,28/03/1998
1017,2547,BrF,110,28/03/1998
1017,2331,BrF,110,28/03/1998
1018,3186,BrM,110,28/03/1998
1018,480,BrM,110,28/03/1998
1018,2897,BrM,110,28/03/1998
1018,2332,BrM,110,28/03/1998
1160,2523,BrF,112,28/03/1998
1047,732,BrM,112,28/03/1998
1047,2524,BrM,112,28/03/1998
329,2526,H,115,28/03/1998
297,2402,BrF,115,28/03/1998
1268,2602,CH,115,28/03/1998
1179,2527,H,115,28/03/1998
1049,2532,BrF,116,28/03/1998
1049,2392,BrF,116,28/03/1998
1049,2392,BrF,116,28/03/1998
1049,134,BrF,116,28/03/1998
776,2585,BrM,116,28/03/1998
774,1108,BrF,117,28/03/1998
1198,2556,BrM,117,28/03/1998
1242,2475,SEEN1,117,28/03/1998
1191,2551,BrM,118,28/03/1998
1197,2580,BrF,121,28/03/1998
1189,2554,BrM,121,28/03/1998
1153,2684,SEEN1,121,28/03/1998
509,2618,SEEN2,121,28/03/1998
509,2222,SEEN2,121,28/03/1998
1185,2747,BrM,125,28/03/1998
1185,2569,BrM,125,28/03/1998
477,2420,BrM,126,28/03/1998
663,865,BrF,130,28/03/1998
663,2224,BrF,130,28/03/1998
1182,2546,BrF,132,28/03/1998
1170,3851,ABX,135,28/03/1998
1170,2621,ABX,135,28/03/1998
915,2691,BrF,135,28/03/1998
941,2540,BrM,135,28/03/1998
845,1043,BrF,137,28/03/1998
847,2677,BrM,138,28/03/1998
847,2682,BrM,138,28/03/1998
1172,2518,BrF,139,28/03/1998
1171,4107,BrM,139,28/03/1998
1171,702,BrM,139,28/03/1998
1180,2520,ABX,141,28/03/1998
677,2300,BrF,141,28/03/1998
677,2531,BrF,141,28/03/1998
677,709,BrF,141,28/03/1998
550,2521,BrM,141,28/03/1998
208,2543,BrM,144,28/03/1998
668,710,BrM,147,28/03/1998
1168,2529,SEEN1,147,28/03/1998
498,2640,BrM,148,28/03/1998
639,2680,BrF,155,28/03/1998
1028,2645,BrM,155,28/03/1998
1028,2348,BrM,155,28/03/1998
1028,2678,BrM,155,28/03/1998
1151,2492,BrM,157,28/03/1998
1153,2684,SEEN1,157,28/03/1998
544,263,BrM,159,28/03/1998
544,137,BrM,159,28/03/1998
563,2681,BrF,160,28/03/1998
509,2618,BrM,164,28/03/1998
509,2222,BrM,164,28/03/1998
1043,1079,BrF,165,28/03/1998
1043,2950,BrF,165,28/03/1998
1043,2455,BrF,165,28/03/1998
1043,2371,BrF,165,28/03/1998
1043,611,BrF,165,28/03/1998
1043,4209,BrF,165,28/03/1998
559,2454,BrM,165,28/03/1998
1276,588,SEEN1,165,28/03/1998
1276,1042,SEEN1,165,28/03/1998
1177,2548,BrF,166,28/03/1998
1177,2614,BrF,166,28/03/1998
1305,3362,OFL,166,28/03/1998
942,2482,BrF,167,28/03/1998
559,2454,BrM,167,28/03/1998
1272,2606,ABX,168,28/03/1998
1271,2605,BrF,168,28/03/1998
1271,2954,BrF,168,28/03/1998
1270,2604,FL,168,28/03/1998
1155,399,BrF,169,28/03/1998
1155,2973,BrF,169,28/03/1998
1154,2508,BrM,169,28/03/1998
634,1066,BrM,171,28/03/1998
1234,2444,SEEN1,171,28/03/1998
1234,2670,SEEN1,171,28/03/1998
1231,2704,SEEN2,171,28/03/1998
912,46,BrF,1,27/09/1998
912,669,BrF,1,27/09/1998
912,2470,BrF,1,27/09/1998
912,372,BrF,1,27/09/1998
922,2403,BrM,1,27/09/1998
1366,2742,XF,1,27/09/1998
927,2292,BrF,2,27/09/1998
927,146,BrF,2,27/09/1998
927,2497,BrF,2,27/09/1998
501,2496,BrM,2,27/09/1998
501,141,BrM,2,27/09/1998
1407,2765,XF,2,27/09/1998
1407,2765,XF,2,27/09/1998
1222,993,ABX,2,27/09/1998
1222,51,ABX,2,27/09/1998
911,3740,BrM,4,27/09/1998
911,2577,BrM,4,27/09/1998
911,3106,BrM,4,27/09/1998
911,2715,BrM,4,27/09/1998
911,3841,BrM,4,27/09/1998
911,3958,BrM,4,27/09/1998
504,2718,BrF,5,27/09/1998
504,712,BrF,5,27/09/1998
44,2659,BrM,5,27/09/1998
1187,713,BrM,7,27/09/1998
1187,3371,BrM,7,27/09/1998
1187,990,BrM,7,27/09/1998
1187,4041,BrM,7,27/09/1998
1187,672,BrM,7,27/09/1998
1187,3955,BrM,7,27/09/1998
1187,3863,BrM,7,27/09/1998
1187,3744,BrM,7,27/09/1998
1187,3091,BrM,7,27/09/1998
596,2537,BrF,8,27/09/1998
497,2291,BrM,8,27/09/1998
497,2538,BrM,8,27/09/1998
497,401,BrM,8,27/09/1998
497,3850,BrM,8,27/09/1998
497,901,BrM,8,27/09/1998
1391,2717,H,8,27/09/1998
595,357,BrF,9,27/09/1998
595,2189,BrF,9,27/09/1998
495,2285,BrM,9,27/09/1998
495,902,BrM,9,27/09/1998
495,2285,BrM,9,27/09/1998
1363,2731,XF,12,27/09/1998
823,1050,BrF,13,27/09/1998
823,857,BrF,13,27/09/1998
930,3807,H,14,27/09/1998
1186,789,BrF,72,04/05/1999
1186,878,BrF,72,04/05/1999
1186,2558,BrF,72,04/05/1999
458,238,BrF,14,27/09/1998
1209,1029,AB,14,27/09/1998
929,1035,BrM,15,27/09/1998
868,2628,BrM,16,27/09/1998
868,2703,BrM,16,27/09/1998
1387,2712,XF,16,27/09/1998
1387,2712,XF,16,27/09/1998
1408,2751,XF,20,27/09/1998
1345,2654,BrF,22,27/09/1998
1247,2593,BrF,23,27/09/1998
1247,1122,BrF,23,27/09/1998
1020,1121,BrM,23,27/09/1998
1020,2594,BrM,23,27/09/1998
1020,2334,BrM,23,27/09/1998
1059,2382,BrF,24,27/09/1998
1059,1006,BrF,24,27/09/1998
1410,2756,OFL,25,27/09/1998
220,2289,BrM,26,27/09/1998
220,2652,BrM,26,27/09/1998
1235,2450,BrF,27,27/09/1998
1406,2764,XF,28,27/09/1998
1246,2589,BrF,30,27/09/1998
507,217,BrM,30,27/09/1998
507,2671,BrM,30,27/09/1998
507,3341,BrM,30,27/09/1998
507,2197,BrM,30,27/09/1998
1384,3916,FL,30,27/09/1998
1384,3232,FL,30,27/09/1998
1384,883,FL,30,27/09/1998
1384,633,FL,30,27/09/1998
1384,3759,FL,30,27/09/1998
1221,2591,H,30,27/09/1998
1412,619,SEEN1,31,27/09/1998
1412,4213,SEEN1,31,27/09/1998
1412,4003,SEEN1,31,27/09/1998
1412,2947,SEEN1,31,27/09/1998
1231,2704,SEEN2,31,27/09/1998
1286,2616,OFL,32,27/09/1998
1286,2768,OFL,32,27/09/1998
503,3776,BrF,33,27/09/1998
503,128,BrF,33,27/09/1998
1214,127,ABX,33,27/09/1998
1166,2504,BrM,35,27/09/1998
1166,2504,BrM,35,27/09/1998
1166,252,BrM,35,27/09/1998
1166,904,BrM,35,27/09/1998
1359,1011,FL,35,27/09/1998
1359,4441,FL,35,27/09/1998
1359,521,FL,35,27/09/1998
1359,2701,FL,35,27/09/1998
1359,521,FL,35,27/09/1998
1359,521,FL,35,27/09/1998
1218,2587,BrF,37,27/09/1998
1218,1105,BrF,37,27/09/1998
441,403,BrF,38,27/09/1998
441,2565,BrF,38,27/09/1998
1165,917,BrM,38,27/09/1998
1165,917,BrM,38,27/09/1998
1165,407,BrM,38,27/09/1998
1415,1004,FL,38,27/09/1998
1415,4030,FL,38,27/09/1998
1415,380,FL,38,27/09/1998
1415,2772,FL,38,27/09/1998
1415,3867,FL,38,27/09/1998
1415,3158,FL,38,27/09/1998
1415,3672,FL,38,27/09/1998
1287,48,ABX,38,27/09/1998
1347,2660,BrF,40,27/09/1998
494,719,BrM,40,27/09/1998
494,2276,BrM,40,27/09/1998
494,2276,BrM,40,27/09/1998
494,2276,BrM,40,27/09/1998
199,2196,BrF,42,27/09/1998
199,1037,BrF,42,27/09/1998
609,2426,BrM,42,27/09/1998
609,2295,BrM,42,27/09/1998
609,2848,BrM,42,27/09/1998
609,66,BrM,42,27/09/1998
442,2190,H,42,27/09/1998
1029,585,BrM,43,27/09/1998
1029,4288,BrM,43,27/09/1998
1029,2653,BrM,43,27/09/1998
1029,658,BrM,43,27/09/1998
1404,2763,ABX,45,27/09/1998
454,1124,BrF,45,27/09/1998
221,2412,BrM,45,27/09/1998
221,2851,BrM,45,27/09/1998
221,56,BrM,45,27/09/1998
221,2193,BrM,45,27/09/1998
1383,2692,H,47,27/09/1998
604,2673,BrF,47,27/09/1998
604,2199,BrF,47,27/09/1998
921,2559,BrM,47,27/09/1998
921,55,BrM,47,27/09/1998
921,2231,BrM,47,27/09/1998
1385,875,FL,47,27/09/1998
1385,2700,FL,47,27/09/1998
1213,2463,ABX,48,27/09/1998
1213,2672,ABX,48,27/09/1998
1213,211,ABX,48,27/09/1998
1212,2424,BrM,48,27/09/1998
1386,2702,H,49,27/09/1998
1274,2598,BrM,49,27/09/1998
1274,2695,BrM,49,27/09/1998
1388,2699,FL,49,27/09/1998
